step,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above,strategy,Years
13813,1,0.855,0.075,sequential,37.843835616438355
13814,1,0.855,0.075,sequential,37.846575342465755
13815,1,0.855,0.075,sequential,37.84931506849315
13816,1,0.855,0.075,sequential,37.85205479452055
13817,1,0.855,0.075,sequential,37.85479452054795
13818,1,0.855,0.076,sequential,37.85753424657534
13819,1,0.855,0.076,sequential,37.86027397260274
13820,1,0.855,0.076,sequential,37.863013698630134
13821,1,0.855,0.076,sequential,37.865753424657534
13822,1,0.855,0.076,sequential,37.868493150684934
13823,1,0.855,0.076,sequential,37.87123287671233
13824,1,0.855,0.076,sequential,37.87397260273973
13825,1,0.855,0.076,sequential,37.87671232876713
13826,1,0.855,0.076,sequential,37.87945205479452
13827,1,0.855,0.076,sequential,37.88219178082192
13828,1,0.855,0.076,sequential,37.88493150684931
13829,1,0.855,0.076,sequential,37.88767123287671
13830,1,0.855,0.076,sequential,37.89041095890411
13831,1,0.855,0.076,sequential,37.893150684931506
13832,1,0.855,0.076,sequential,37.895890410958906
13833,1,0.855,0.076,sequential,37.8986301369863
13834,1,0.855,0.076,sequential,37.9013698630137
13835,1,0.855,0.076,sequential,37.9041095890411
13836,1,0.855,0.076,sequential,37.90684931506849
13837,1,0.855,0.076,sequential,37.90958904109589
13838,1,0.855,0.076,sequential,37.912328767123284
13839,1,0.855,0.076,sequential,37.915068493150685
13840,1,0.855,0.076,sequential,37.917808219178085
13841,1,0.855,0.076,sequential,37.92054794520548
13842,1,0.855,0.076,sequential,37.92328767123288
13843,1,0.855,0.076,sequential,37.92602739726028
13844,1,0.855,0.076,sequential,37.92876712328767
13845,1,0.855,0.076,sequential,37.93150684931507
13846,1,0.856,0.076,sequential,37.93424657534246
13847,1,0.856,0.076,sequential,37.93698630136986
13848,1,0.856,0.076,sequential,37.93972602739726
13849,1,0.856,0.076,sequential,37.942465753424656
13850,1,0.856,0.076,sequential,37.945205479452056
13851,1,0.856,0.076,sequential,37.94794520547945
13852,1,0.856,0.076,sequential,37.95068493150685
13853,1,0.856,0.076,sequential,37.95342465753425
13854,1,0.856,0.076,sequential,37.95616438356164
13855,1,0.856,0.076,sequential,37.95890410958904
13856,1,0.856,0.076,sequential,37.961643835616435
13857,1,0.856,0.076,sequential,37.964383561643835
13858,1,0.856,0.076,sequential,37.967123287671235
13859,1,0.856,0.076,sequential,37.96986301369863
13860,1,0.856,0.076,sequential,37.97260273972603
13861,1,0.856,0.076,sequential,37.97534246575343
13862,1,0.856,0.076,sequential,37.97808219178082
13863,1,0.856,0.076,sequential,37.98082191780822
13864,1,0.856,0.076,sequential,37.983561643835614
13865,1,0.856,0.076,sequential,37.986301369863014
13866,1,0.856,0.076,sequential,37.989041095890414
13867,1,0.856,0.076,sequential,37.99178082191781
13868,1,0.856,0.076,sequential,37.99452054794521
13869,1,0.856,0.076,sequential,37.9972602739726
13870,1,0.856,0.076,sequential,38
13871,1,0.856,0.076,sequential,38.0027397260274
13872,1,0.856,0.077,sequential,38.00547945205479
13873,1,0.856,0.077,sequential,38.00821917808219
13874,1,0.856,0.077,sequential,38.010958904109586
13875,1,0.857,0.077,sequential,38.013698630136986
13876,1,0.857,0.077,sequential,38.016438356164386
13877,1,0.857,0.077,sequential,38.01917808219178
13878,1,0.857,0.077,sequential,38.02191780821918
13879,1,0.857,0.077,sequential,38.02465753424657
13880,1,0.857,0.077,sequential,38.02739726027397
13881,1,0.857,0.077,sequential,38.03013698630137
13882,1,0.857,0.077,sequential,38.032876712328765
13883,1,0.857,0.077,sequential,38.035616438356165
13884,1,0.857,0.077,sequential,38.038356164383565
13885,1,0.857,0.077,sequential,38.04109589041096
13886,1,0.857,0.077,sequential,38.04383561643836
13887,1,0.857,0.077,sequential,38.04657534246575
13888,1,0.857,0.077,sequential,38.04931506849315
13889,1,0.857,0.077,sequential,38.05205479452055
13890,1,0.857,0.077,sequential,38.054794520547944
13891,1,0.857,0.077,sequential,38.057534246575344
13892,1,0.857,0.077,sequential,38.06027397260274
13893,1,0.857,0.077,sequential,38.06301369863014
13894,1,0.857,0.077,sequential,38.06575342465754
13895,1,0.857,0.077,sequential,38.06849315068493
13896,1,0.857,0.077,sequential,38.07123287671233
13897,1,0.857,0.077,sequential,38.07397260273972
13898,1,0.857,0.077,sequential,38.07671232876712
13899,1,0.857,0.077,sequential,38.07945205479452
13900,1,0.857,0.077,sequential,38.082191780821915
13901,1,0.857,0.077,sequential,38.084931506849315
13902,1,0.857,0.077,sequential,38.087671232876716
13903,1,0.857,0.077,sequential,38.09041095890411
13904,1,0.857,0.077,sequential,38.09315068493151
13905,1,0.857,0.077,sequential,38.0958904109589
13906,1,0.857,0.077,sequential,38.0986301369863
13907,1,0.857,0.077,sequential,38.1013698630137
13908,1,0.857,0.077,sequential,38.104109589041094
13909,1,0.857,0.077,sequential,38.106849315068494
13910,1,0.857,0.077,sequential,38.10958904109589
13911,1,0.857,0.077,sequential,38.11232876712329
13912,1,0.857,0.077,sequential,38.11506849315069
13913,1,0.857,0.077,sequential,38.11780821917808
13914,1,0.857,0.077,sequential,38.12054794520548
13915,1,0.857,0.077,sequential,38.12328767123287
13916,1,0.857,0.077,sequential,38.12602739726027
13917,1,0.857,0.077,sequential,38.12876712328767
13918,1,0.857,0.077,sequential,38.131506849315066
13919,1,0.857,0.077,sequential,38.134246575342466
13920,1,0.857,0.077,sequential,38.136986301369866
13921,1,0.857,0.077,sequential,38.13972602739726
13922,1,0.857,0.077,sequential,38.14246575342466
13923,1,0.857,0.077,sequential,38.14520547945205
13924,1,0.857,0.077,sequential,38.14794520547945
13925,1,0.857,0.077,sequential,38.15068493150685
13926,1,0.858,0.077,sequential,38.153424657534245
13927,1,0.859,0.077,sequential,38.156164383561645
13928,1,0.859,0.077,sequential,38.15890410958904
13929,1,0.859,0.077,sequential,38.16164383561644
13930,1,0.859,0.077,sequential,38.16438356164384
13931,1,0.859,0.077,sequential,38.16712328767123
13932,1,0.859,0.077,sequential,38.16986301369863
13933,1,0.859,0.077,sequential,38.172602739726024
13934,1,0.859,0.077,sequential,38.175342465753424
13935,1,0.859,0.077,sequential,38.178082191780824
13936,1,0.859,0.077,sequential,38.18082191780822
13937,1,0.859,0.077,sequential,38.18356164383562
13938,1,0.859,0.077,sequential,38.18630136986302
13939,1,0.859,0.077,sequential,38.18904109589041
13940,1,0.859,0.077,sequential,38.19178082191781
13941,1,0.859,0.077,sequential,38.1945205479452
13942,1,0.859,0.077,sequential,38.1972602739726
13943,1,0.859,0.077,sequential,38.2
13944,1,0.859,0.077,sequential,38.202739726027396
13945,1,0.859,0.077,sequential,38.205479452054796
13946,1,0.859,0.077,sequential,38.20821917808219
13947,1,0.859,0.077,sequential,38.21095890410959
13948,1,0.859,0.077,sequential,38.21369863013699
13949,1,0.859,0.077,sequential,38.21643835616438
13950,1,0.859,0.077,sequential,38.21917808219178
13951,1,0.859,0.077,sequential,38.221917808219175
13952,1,0.859,0.077,sequential,38.224657534246575
13953,1,0.859,0.077,sequential,38.227397260273975
13954,1,0.859,0.077,sequential,38.23013698630137
13955,1,0.859,0.077,sequential,38.23287671232877
13956,1,0.86,0.077,sequential,38.23561643835617
13957,1,0.86,0.077,sequential,38.23835616438356
13958,1,0.86,0.077,sequential,38.24109589041096
13959,1,0.86,0.077,sequential,38.24383561643835
13960,1,0.86,0.077,sequential,38.24657534246575
13961,1,0.86,0.077,sequential,38.249315068493154
13962,1,0.86,0.077,sequential,38.25205479452055
13963,1,0.86,0.077,sequential,38.25479452054795
13964,1,0.86,0.077,sequential,38.25753424657534
13965,1,0.86,0.077,sequential,38.26027397260274
13966,1,0.86,0.077,sequential,38.26301369863014
13967,1,0.86,0.077,sequential,38.26575342465753
13968,1,0.86,0.077,sequential,38.26849315068493
13969,1,0.86,0.077,sequential,38.271232876712325
13970,1,0.86,0.077,sequential,38.273972602739725
13971,1,0.86,0.077,sequential,38.276712328767125
13972,1,0.86,0.077,sequential,38.27945205479452
13973,1,0.86,0.077,sequential,38.28219178082192
13974,1,0.86,0.077,sequential,38.28493150684932
13975,1,0.86,0.077,sequential,38.28767123287671
13976,1,0.86,0.077,sequential,38.29041095890411
13977,1,0.86,0.077,sequential,38.293150684931504
13978,1,0.86,0.078,sequential,38.295890410958904
13979,1,0.86,0.078,sequential,38.298630136986304
13980,1,0.86,0.078,sequential,38.3013698630137
13981,1,0.86,0.078,sequential,38.3041095890411
13982,1,0.86,0.078,sequential,38.30684931506849
13983,1,0.86,0.078,sequential,38.30958904109589
13984,1,0.86,0.078,sequential,38.31232876712329
13985,1,0.86,0.078,sequential,38.31506849315068
13986,1,0.86,0.078,sequential,38.31780821917808
13987,1,0.86,0.078,sequential,38.320547945205476
13988,1,0.86,0.078,sequential,38.323287671232876
13989,1,0.86,0.078,sequential,38.326027397260276
13990,1,0.86,0.078,sequential,38.32876712328767
13991,1,0.86,0.078,sequential,38.33150684931507
13992,1,0.86,0.078,sequential,38.33424657534247
13993,1,0.86,0.078,sequential,38.33698630136986
13994,1,0.86,0.078,sequential,38.33972602739726
13995,1,0.86,0.078,sequential,38.342465753424655
13996,1,0.86,0.078,sequential,38.345205479452055
13997,1,0.86,0.078,sequential,38.347945205479455
13998,1,0.86,0.078,sequential,38.35068493150685
13999,1,0.86,0.078,sequential,38.35342465753425
14000,1,0.86,0.078,sequential,38.35616438356164
14001,1,0.86,0.078,sequential,38.35890410958904
14002,1,0.86,0.078,sequential,38.36164383561644
14003,1,0.86,0.078,sequential,38.364383561643834
14004,1,0.86,0.078,sequential,38.367123287671234
14005,1,0.86,0.078,sequential,38.36986301369863
14006,1,0.86,0.078,sequential,38.37260273972603
14007,1,0.86,0.078,sequential,38.37534246575343
14008,1,0.86,0.078,sequential,38.37808219178082
14009,1,0.86,0.078,sequential,38.38082191780822
14010,1,0.86,0.078,sequential,38.38356164383562
14011,1,0.86,0.078,sequential,38.38630136986301
14012,1,0.86,0.078,sequential,38.38904109589041
14013,1,0.86,0.078,sequential,38.391780821917806
14014,1,0.86,0.078,sequential,38.394520547945206
14015,1,0.86,0.078,sequential,38.397260273972606
14016,1,0.86,0.078,sequential,38.4
14017,1,0.86,0.078,sequential,38.4027397260274
14018,1,0.86,0.078,sequential,38.40547945205479
14019,1,0.86,0.078,sequential,38.40821917808219
14020,1,0.86,0.078,sequential,38.41095890410959
14021,1,0.86,0.078,sequential,38.413698630136984
14022,1,0.86,0.078,sequential,38.416438356164385
14023,1,0.86,0.078,sequential,38.41917808219178
14024,1,0.86,0.078,sequential,38.42191780821918
14025,1,0.86,0.078,sequential,38.42465753424658
14026,1,0.86,0.078,sequential,38.42739726027397
14027,1,0.86,0.078,sequential,38.43013698630137
14028,1,0.86,0.078,sequential,38.43287671232877
14029,1,0.86,0.078,sequential,38.43561643835616
14030,1,0.86,0.078,sequential,38.43835616438356
14031,1,0.86,0.078,sequential,38.441095890410956
14032,1,0.86,0.078,sequential,38.443835616438356
14033,1,0.86,0.078,sequential,38.446575342465756
14034,1,0.86,0.078,sequential,38.44931506849315
14035,1,0.86,0.078,sequential,38.45205479452055
14036,1,0.86,0.078,sequential,38.45479452054794
14037,1,0.86,0.078,sequential,38.45753424657534
14038,1,0.86,0.078,sequential,38.46027397260274
14039,1,0.86,0.078,sequential,38.463013698630135
14040,1,0.86,0.078,sequential,38.465753424657535
14041,1,0.86,0.078,sequential,38.46849315068493
14042,1,0.86,0.078,sequential,38.47123287671233
14043,1,0.86,0.078,sequential,38.47397260273973
14044,1,0.86,0.078,sequential,38.47671232876712
14045,1,0.86,0.078,sequential,38.47945205479452
14046,1,0.86,0.078,sequential,38.48219178082192
14047,1,0.86,0.078,sequential,38.484931506849314
14048,1,0.86,0.078,sequential,38.487671232876714
14049,1,0.86,0.078,sequential,38.49041095890411
14050,1,0.86,0.078,sequential,38.49315068493151
14051,1,0.86,0.078,sequential,38.49589041095891
14052,1,0.86,0.078,sequential,38.4986301369863
14053,1,0.86,0.078,sequential,38.5013698630137
14054,1,0.86,0.078,sequential,38.50410958904109
14055,1,0.86,0.078,sequential,38.50684931506849
14056,1,0.86,0.078,sequential,38.50958904109589
14057,1,0.86,0.078,sequential,38.512328767123286
14058,1,0.86,0.078,sequential,38.515068493150686
14059,1,0.86,0.078,sequential,38.51780821917808
14060,1,0.86,0.078,sequential,38.52054794520548
14061,1,0.86,0.078,sequential,38.52328767123288
14062,1,0.86,0.078,sequential,38.52602739726027
14063,1,0.86,0.078,sequential,38.52876712328767
14064,1,0.86,0.078,sequential,38.53150684931507
14065,1,0.86,0.078,sequential,38.534246575342465
14066,1,0.86,0.078,sequential,38.536986301369865
14067,1,0.86,0.079,sequential,38.53972602739726
14068,1,0.86,0.079,sequential,38.54246575342466
14069,1,0.86,0.079,sequential,38.54520547945206
14070,1,0.86,0.079,sequential,38.54794520547945
14071,1,0.86,0.079,sequential,38.55068493150685
14072,1,0.86,0.079,sequential,38.553424657534244
14073,1,0.861,0.079,sequential,38.556164383561644
14074,1,0.861,0.079,sequential,38.558904109589044
14075,1,0.861,0.079,sequential,38.56164383561644
14076,1,0.861,0.079,sequential,38.56438356164384
14077,1,0.861,0.079,sequential,38.56712328767123
14078,1,0.861,0.079,sequential,38.56986301369863
14079,1,0.862,0.079,sequential,38.57260273972603
14080,1,0.862,0.079,sequential,38.57534246575342
14081,1,0.862,0.079,sequential,38.57808219178082
14082,1,0.862,0.079,sequential,38.58082191780822
14083,1,0.862,0.079,sequential,38.583561643835615
14084,1,0.862,0.079,sequential,38.586301369863016
14085,1,0.862,0.08,sequential,38.58904109589041
14086,1,0.862,0.08,sequential,38.59178082191781
14087,1,0.862,0.08,sequential,38.59452054794521
14088,1,0.862,0.08,sequential,38.5972602739726
14089,1,0.862,0.08,sequential,38.6
14090,1,0.862,0.08,sequential,38.602739726027394
14091,1,0.862,0.08,sequential,38.605479452054794
14092,1,0.862,0.08,sequential,38.608219178082194
14093,1,0.862,0.08,sequential,38.61095890410959
14094,1,0.862,0.08,sequential,38.61369863013699
14095,1,0.862,0.08,sequential,38.61643835616438
14096,1,0.862,0.08,sequential,38.61917808219178
14097,1,0.862,0.081,sequential,38.62191780821918
14098,1,0.862,0.081,sequential,38.62465753424657
14099,1,0.862,0.081,sequential,38.62739726027397
14100,1,0.862,0.081,sequential,38.63013698630137
14101,1,0.862,0.081,sequential,38.632876712328766
14102,1,0.862,0.081,sequential,38.635616438356166
14103,1,0.862,0.081,sequential,38.63835616438356
14104,1,0.862,0.081,sequential,38.64109589041096
14105,1,0.862,0.081,sequential,38.64383561643836
14106,1,0.862,0.081,sequential,38.64657534246575
14107,1,0.862,0.081,sequential,38.64931506849315
14108,1,0.862,0.081,sequential,38.652054794520545
14109,1,0.862,0.081,sequential,38.654794520547945
14110,1,0.862,0.081,sequential,38.657534246575345
14111,1,0.862,0.081,sequential,38.66027397260274
14112,1,0.862,0.081,sequential,38.66301369863014
14113,1,0.862,0.081,sequential,38.66575342465753
14114,1,0.862,0.081,sequential,38.66849315068493
14115,1,0.862,0.081,sequential,38.67123287671233
14116,1,0.862,0.081,sequential,38.673972602739724
14117,1,0.862,0.081,sequential,38.676712328767124
14118,1,0.862,0.081,sequential,38.679452054794524
14119,1,0.862,0.081,sequential,38.68219178082192
14120,1,0.862,0.081,sequential,38.68493150684932
14121,1,0.862,0.081,sequential,38.68767123287671
14122,1,0.862,0.081,sequential,38.69041095890411
14123,1,0.862,0.081,sequential,38.69315068493151
14124,1,0.862,0.081,sequential,38.6958904109589
14125,1,0.862,0.081,sequential,38.6986301369863
14126,1,0.863,0.081,sequential,38.701369863013696
14127,1,0.863,0.081,sequential,38.704109589041096
14128,1,0.863,0.081,sequential,38.706849315068496
14129,1,0.863,0.081,sequential,38.70958904109589
14130,1,0.863,0.081,sequential,38.71232876712329
14131,1,0.863,0.081,sequential,38.71506849315068
14132,1,0.863,0.081,sequential,38.71780821917808
14133,1,0.863,0.081,sequential,38.72054794520548
14134,1,0.863,0.081,sequential,38.723287671232875
14135,1,0.864,0.081,sequential,38.726027397260275
14136,1,0.864,0.081,sequential,38.728767123287675
14137,1,0.864,0.081,sequential,38.73150684931507
14138,1,0.864,0.081,sequential,38.73424657534247
14139,1,0.864,0.081,sequential,38.73698630136986
14140,1,0.864,0.081,sequential,38.73972602739726
14141,1,0.864,0.081,sequential,38.74246575342466
14142,1,0.864,0.081,sequential,38.74520547945205
14143,1,0.865,0.081,sequential,38.74794520547945
14144,1,0.865,0.081,sequential,38.75068493150685
14145,1,0.865,0.081,sequential,38.75342465753425
14146,1,0.865,0.081,sequential,38.75616438356165
14147,1,0.865,0.081,sequential,38.75890410958904
14148,1,0.865,0.081,sequential,38.76164383561644
14149,1,0.865,0.081,sequential,38.76438356164383
14150,1,0.865,0.081,sequential,38.76712328767123
14151,1,0.865,0.081,sequential,38.76986301369863
14152,1,0.865,0.081,sequential,38.772602739726025
14153,1,0.865,0.081,sequential,38.775342465753425
14154,1,0.865,0.081,sequential,38.778082191780825
14155,1,0.865,0.081,sequential,38.78082191780822
14156,1,0.865,0.081,sequential,38.78356164383562
14157,1,0.865,0.081,sequential,38.78630136986301
14158,1,0.865,0.081,sequential,38.78904109589041
14159,1,0.865,0.081,sequential,38.79178082191781
14160,1,0.865,0.081,sequential,38.794520547945204
14161,1,0.865,0.081,sequential,38.797260273972604
14162,1,0.865,0.081,sequential,38.8
14163,1,0.865,0.081,sequential,38.8027397260274
14164,1,0.865,0.081,sequential,38.8054794520548
14165,1,0.865,0.081,sequential,38.80821917808219
14166,1,0.865,0.081,sequential,38.81095890410959
14167,1,0.865,0.081,sequential,38.81369863013698
14168,1,0.865,0.081,sequential,38.81643835616438
14169,1,0.865,0.081,sequential,38.81917808219178
14170,1,0.865,0.081,sequential,38.821917808219176
14171,1,0.865,0.081,sequential,38.824657534246576
14172,1,0.865,0.081,sequential,38.827397260273976
14173,1,0.865,0.081,sequential,38.83013698630137
14174,1,0.865,0.081,sequential,38.83287671232877
14175,1,0.865,0.081,sequential,38.83561643835616
14176,1,0.865,0.081,sequential,38.83835616438356
14177,1,0.865,0.081,sequential,38.84109589041096
14178,1,0.865,0.082,sequential,38.843835616438355
14179,1,0.865,0.082,sequential,38.846575342465755
14180,1,0.865,0.082,sequential,38.84931506849315
14181,1,0.865,0.082,sequential,38.85205479452055
14182,1,0.865,0.082,sequential,38.85479452054795
14183,1,0.865,0.082,sequential,38.85753424657534
14184,1,0.865,0.082,sequential,38.86027397260274
14185,1,0.865,0.082,sequential,38.863013698630134
14186,1,0.865,0.082,sequential,38.865753424657534
14187,1,0.865,0.082,sequential,38.868493150684934
14188,1,0.865,0.082,sequential,38.87123287671233
14189,1,0.865,0.082,sequential,38.87397260273973
14190,1,0.865,0.082,sequential,38.87671232876713
14191,1,0.865,0.082,sequential,38.87945205479452
14192,1,0.865,0.082,sequential,38.88219178082192
14193,1,0.865,0.082,sequential,38.88493150684931
14194,1,0.865,0.082,sequential,38.88767123287671
14195,1,0.865,0.082,sequential,38.89041095890411
14196,1,0.865,0.082,sequential,38.893150684931506
14197,1,0.865,0.082,sequential,38.895890410958906
14198,1,0.865,0.082,sequential,38.8986301369863
14199,1,0.865,0.082,sequential,38.9013698630137
14200,1,0.865,0.082,sequential,38.9041095890411
14201,1,0.865,0.082,sequential,38.90684931506849
14202,1,0.865,0.082,sequential,38.90958904109589
14203,1,0.865,0.082,sequential,38.912328767123284
14204,1,0.865,0.082,sequential,38.915068493150685
14205,1,0.865,0.082,sequential,38.917808219178085
14206,1,0.865,0.082,sequential,38.92054794520548
14207,1,0.865,0.082,sequential,38.92328767123288
14208,1,0.865,0.082,sequential,38.92602739726028
14209,1,0.865,0.082,sequential,38.92876712328767
14210,1,0.866,0.082,sequential,38.93150684931507
14211,1,0.866,0.082,sequential,38.93424657534246
14212,1,0.866,0.082,sequential,38.93698630136986
14213,1,0.866,0.082,sequential,38.93972602739726
14214,1,0.866,0.082,sequential,38.942465753424656
14215,1,0.866,0.082,sequential,38.945205479452056
14216,1,0.866,0.082,sequential,38.94794520547945
14217,1,0.866,0.082,sequential,38.95068493150685
14218,1,0.866,0.082,sequential,38.95342465753425
14219,1,0.866,0.082,sequential,38.95616438356164
14220,1,0.866,0.082,sequential,38.95890410958904
14221,1,0.866,0.082,sequential,38.961643835616435
14222,1,0.866,0.083,sequential,38.964383561643835
14223,1,0.866,0.083,sequential,38.967123287671235
14224,1,0.866,0.083,sequential,38.96986301369863
14225,1,0.866,0.083,sequential,38.97260273972603
14226,1,0.866,0.083,sequential,38.97534246575343
14227,1,0.866,0.083,sequential,38.97808219178082
14228,1,0.866,0.083,sequential,38.98082191780822
14229,1,0.866,0.083,sequential,38.983561643835614
14230,1,0.866,0.083,sequential,38.986301369863014
14231,1,0.866,0.083,sequential,38.989041095890414
14232,1,0.866,0.083,sequential,38.99178082191781
14233,1,0.866,0.083,sequential,38.99452054794521
14234,1,0.866,0.083,sequential,38.9972602739726
14235,1,0.866,0.083,sequential,39
14236,1,0.866,0.083,sequential,39.0027397260274
14237,1,0.866,0.083,sequential,39.00547945205479
14238,1,0.866,0.083,sequential,39.00821917808219
14239,1,0.866,0.083,sequential,39.010958904109586
14240,1,0.866,0.083,sequential,39.013698630136986
14241,1,0.866,0.083,sequential,39.016438356164386
14242,1,0.866,0.083,sequential,39.01917808219178
14243,1,0.866,0.083,sequential,39.02191780821918
14244,1,0.866,0.083,sequential,39.02465753424657
14245,1,0.866,0.083,sequential,39.02739726027397
14246,1,0.866,0.083,sequential,39.03013698630137
14247,1,0.866,0.083,sequential,39.032876712328765
14248,1,0.866,0.083,sequential,39.035616438356165
14249,1,0.866,0.083,sequential,39.038356164383565
14250,1,0.866,0.083,sequential,39.04109589041096
14251,1,0.866,0.083,sequential,39.04383561643836
14252,1,0.866,0.083,sequential,39.04657534246575
14253,1,0.866,0.083,sequential,39.04931506849315
14254,1,0.866,0.083,sequential,39.05205479452055
14255,1,0.866,0.083,sequential,39.054794520547944
14256,1,0.866,0.083,sequential,39.057534246575344
14257,1,0.866,0.083,sequential,39.06027397260274
14258,1,0.866,0.083,sequential,39.06301369863014
14259,1,0.866,0.083,sequential,39.06575342465754
14260,1,0.866,0.083,sequential,39.06849315068493
14261,1,0.866,0.083,sequential,39.07123287671233
14262,1,0.866,0.083,sequential,39.07397260273972
14263,1,0.866,0.083,sequential,39.07671232876712
14264,1,0.866,0.083,sequential,39.07945205479452
14265,1,0.866,0.083,sequential,39.082191780821915
14266,1,0.866,0.083,sequential,39.084931506849315
14267,1,0.866,0.083,sequential,39.087671232876716
14268,1,0.866,0.083,sequential,39.09041095890411
14269,1,0.866,0.083,sequential,39.09315068493151
14270,1,0.866,0.083,sequential,39.0958904109589
14271,1,0.866,0.083,sequential,39.0986301369863
14272,1,0.866,0.083,sequential,39.1013698630137
14273,1,0.866,0.083,sequential,39.104109589041094
14274,1,0.866,0.084,sequential,39.106849315068494
14275,1,0.866,0.084,sequential,39.10958904109589
14276,1,0.866,0.084,sequential,39.11232876712329
14277,1,0.866,0.084,sequential,39.11506849315069
14278,1,0.866,0.084,sequential,39.11780821917808
14279,1,0.866,0.084,sequential,39.12054794520548
14280,1,0.866,0.084,sequential,39.12328767123287
14281,1,0.866,0.084,sequential,39.12602739726027
14282,1,0.866,0.084,sequential,39.12876712328767
14283,1,0.866,0.085,sequential,39.131506849315066
14284,1,0.866,0.085,sequential,39.134246575342466
14285,1,0.866,0.085,sequential,39.136986301369866
14286,1,0.866,0.085,sequential,39.13972602739726
14287,1,0.866,0.085,sequential,39.14246575342466
14288,1,0.866,0.085,sequential,39.14520547945205
14289,1,0.866,0.085,sequential,39.14794520547945
14290,1,0.866,0.085,sequential,39.15068493150685
14291,1,0.866,0.085,sequential,39.153424657534245
14292,1,0.866,0.085,sequential,39.156164383561645
14293,1,0.866,0.085,sequential,39.15890410958904
14294,1,0.866,0.085,sequential,39.16164383561644
14295,1,0.866,0.085,sequential,39.16438356164384
14296,1,0.866,0.085,sequential,39.16712328767123
14297,1,0.866,0.085,sequential,39.16986301369863
14298,1,0.866,0.085,sequential,39.172602739726024
14299,1,0.866,0.085,sequential,39.175342465753424
14300,1,0.866,0.085,sequential,39.178082191780824
14301,1,0.866,0.085,sequential,39.18082191780822
14302,1,0.866,0.085,sequential,39.18356164383562
14303,1,0.866,0.085,sequential,39.18630136986302
14304,1,0.866,0.085,sequential,39.18904109589041
14305,1,0.866,0.085,sequential,39.19178082191781
14306,1,0.866,0.085,sequential,39.1945205479452
14307,1,0.866,0.085,sequential,39.1972602739726
14308,1,0.866,0.085,sequential,39.2
14309,1,0.866,0.085,sequential,39.202739726027396
14310,1,0.866,0.085,sequential,39.205479452054796
14311,1,0.866,0.085,sequential,39.20821917808219
14312,1,0.866,0.085,sequential,39.21095890410959
14313,1,0.866,0.085,sequential,39.21369863013699
14314,1,0.866,0.085,sequential,39.21643835616438
14315,1,0.866,0.085,sequential,39.21917808219178
14316,1,0.866,0.085,sequential,39.221917808219175
14317,1,0.866,0.085,sequential,39.224657534246575
14318,1,0.866,0.085,sequential,39.227397260273975
14319,1,0.866,0.085,sequential,39.23013698630137
14320,1,0.866,0.085,sequential,39.23287671232877
14321,1,0.866,0.085,sequential,39.23561643835617
14322,1,0.866,0.085,sequential,39.23835616438356
14323,1,0.866,0.085,sequential,39.24109589041096
14324,1,0.866,0.085,sequential,39.24383561643835
14325,1,0.866,0.085,sequential,39.24657534246575
14326,1,0.866,0.085,sequential,39.249315068493154
14327,1,0.866,0.085,sequential,39.25205479452055
14328,1,0.866,0.085,sequential,39.25479452054795
14329,1,0.866,0.085,sequential,39.25753424657534
14330,1,0.866,0.085,sequential,39.26027397260274
14331,1,0.866,0.085,sequential,39.26301369863014
14332,1,0.866,0.085,sequential,39.26575342465753
14333,1,0.866,0.085,sequential,39.26849315068493
14334,1,0.866,0.085,sequential,39.271232876712325
14335,1,0.866,0.085,sequential,39.273972602739725
14336,1,0.866,0.085,sequential,39.276712328767125
14337,1,0.866,0.085,sequential,39.27945205479452
14338,1,0.866,0.085,sequential,39.28219178082192
14339,1,0.866,0.085,sequential,39.28493150684932
14340,1,0.866,0.085,sequential,39.28767123287671
14341,1,0.866,0.085,sequential,39.29041095890411
14342,1,0.866,0.085,sequential,39.293150684931504
14343,1,0.866,0.085,sequential,39.295890410958904
14344,1,0.866,0.085,sequential,39.298630136986304
14345,1,0.866,0.085,sequential,39.3013698630137
14346,1,0.866,0.085,sequential,39.3041095890411
14347,1,0.866,0.085,sequential,39.30684931506849
14348,1,0.866,0.085,sequential,39.30958904109589
14349,1,0.866,0.085,sequential,39.31232876712329
14350,1,0.866,0.085,sequential,39.31506849315068
14351,1,0.866,0.085,sequential,39.31780821917808
14352,1,0.866,0.085,sequential,39.320547945205476
14353,1,0.866,0.085,sequential,39.323287671232876
14354,1,0.866,0.085,sequential,39.326027397260276
14355,1,0.867,0.085,sequential,39.32876712328767
14356,1,0.867,0.085,sequential,39.33150684931507
14357,1,0.867,0.085,sequential,39.33424657534247
14358,1,0.867,0.085,sequential,39.33698630136986
14359,1,0.867,0.085,sequential,39.33972602739726
14360,1,0.867,0.085,sequential,39.342465753424655
14361,1,0.867,0.085,sequential,39.345205479452055
14362,1,0.867,0.085,sequential,39.347945205479455
14363,1,0.867,0.085,sequential,39.35068493150685
14364,1,0.867,0.085,sequential,39.35342465753425
14365,1,0.867,0.085,sequential,39.35616438356164
14366,1,0.867,0.085,sequential,39.35890410958904
14367,1,0.867,0.085,sequential,39.36164383561644
14368,1,0.867,0.085,sequential,39.364383561643834
14369,1,0.867,0.085,sequential,39.367123287671234
14370,1,0.867,0.085,sequential,39.36986301369863
14371,1,0.867,0.085,sequential,39.37260273972603
