step,avg_drugs_lost,avg_all3_lost,strategy,threshold
16073,0.511,0,equal allocation,0.05
16074,0.511,0,equal allocation,0.05
16075,0.511,0,equal allocation,0.05
16076,0.511,0,equal allocation,0.05
16077,0.511,0,equal allocation,0.05
16078,0.511,0,equal allocation,0.05
16079,0.511,0,equal allocation,0.05
16080,0.511,0,equal allocation,0.05
16081,0.511,0,equal allocation,0.05
16082,0.511,0,equal allocation,0.05
16083,0.511,0,equal allocation,0.05
16084,0.511,0,equal allocation,0.05
16085,0.511,0,equal allocation,0.05
16086,0.511,0,equal allocation,0.05
16087,0.511,0,equal allocation,0.05
16088,0.511,0,equal allocation,0.05
16089,0.511,0,equal allocation,0.05
16090,0.511,0,equal allocation,0.05
16091,0.511,0,equal allocation,0.05
16092,0.511,0,equal allocation,0.05
16093,0.511,0,equal allocation,0.05
16094,0.511,0,equal allocation,0.05
16095,0.511,0,equal allocation,0.05
16096,0.511,0,equal allocation,0.05
16097,0.511,0,equal allocation,0.05
16098,0.511,0,equal allocation,0.05
16099,0.511,0,equal allocation,0.05
16100,0.511,0,equal allocation,0.05
16101,0.511,0,equal allocation,0.05
16102,0.511,0,equal allocation,0.05
16103,0.511,0,equal allocation,0.05
16104,0.511,0,equal allocation,0.05
16105,0.511,0,equal allocation,0.05
16106,0.511,0,equal allocation,0.05
16107,0.511,0,equal allocation,0.05
16108,0.511,0,equal allocation,0.05
16109,0.512,0,equal allocation,0.05
16110,0.512,0,equal allocation,0.05
16111,0.512,0,equal allocation,0.05
16112,0.512,0,equal allocation,0.05
16113,0.512,0,equal allocation,0.05
16114,0.512,0,equal allocation,0.05
16115,0.512,0,equal allocation,0.05
16116,0.512,0,equal allocation,0.05
16117,0.512,0,equal allocation,0.05
16118,0.512,0,equal allocation,0.05
16119,0.512,0,equal allocation,0.05
16120,0.512,0,equal allocation,0.05
16121,0.512,0,equal allocation,0.05
16122,0.512,0,equal allocation,0.05
16123,0.512,0,equal allocation,0.05
16124,0.512,0,equal allocation,0.05
16125,0.512,0,equal allocation,0.05
16126,0.512,0,equal allocation,0.05
16127,0.512,0,equal allocation,0.05
16128,0.512,0,equal allocation,0.05
16129,0.512,0,equal allocation,0.05
16130,0.512,0,equal allocation,0.05
16131,0.512,0,equal allocation,0.05
16132,0.512,0,equal allocation,0.05
16133,0.512,0,equal allocation,0.05
16134,0.512,0,equal allocation,0.05
16135,0.512,0,equal allocation,0.05
16136,0.513,0,equal allocation,0.05
16137,0.513,0,equal allocation,0.05
16138,0.513,0,equal allocation,0.05
16139,0.513,0,equal allocation,0.05
16140,0.513,0,equal allocation,0.05
16141,0.513,0,equal allocation,0.05
16142,0.513,0,equal allocation,0.05
16143,0.513,0,equal allocation,0.05
16144,0.513,0,equal allocation,0.05
16145,0.513,0,equal allocation,0.05
16146,0.513,0,equal allocation,0.05
16147,0.514,0,equal allocation,0.05
16148,0.514,0,equal allocation,0.05
16149,0.514,0,equal allocation,0.05
16150,0.514,0,equal allocation,0.05
16151,0.514,0,equal allocation,0.05
16152,0.514,0,equal allocation,0.05
16153,0.514,0,equal allocation,0.05
16154,0.514,0,equal allocation,0.05
16155,0.514,0,equal allocation,0.05
16156,0.514,0,equal allocation,0.05
16157,0.514,0,equal allocation,0.05
16158,0.514,0,equal allocation,0.05
16159,0.514,0,equal allocation,0.05
16160,0.514,0,equal allocation,0.05
16161,0.514,0,equal allocation,0.05
16162,0.514,0,equal allocation,0.05
16163,0.514,0,equal allocation,0.05
16164,0.514,0,equal allocation,0.05
16165,0.514,0,equal allocation,0.05
16166,0.514,0,equal allocation,0.05
16167,0.514,0,equal allocation,0.05
16168,0.514,0,equal allocation,0.05
16169,0.514,0,equal allocation,0.05
16170,0.514,0,equal allocation,0.05
16171,0.514,0,equal allocation,0.05
16172,0.514,0,equal allocation,0.05
16173,0.514,0,equal allocation,0.05
16174,0.515,0,equal allocation,0.05
16175,0.515,0,equal allocation,0.05
16176,0.515,0,equal allocation,0.05
16177,0.515,0,equal allocation,0.05
16178,0.515,0,equal allocation,0.05
16179,0.515,0,equal allocation,0.05
16180,0.515,0,equal allocation,0.05
16181,0.515,0,equal allocation,0.05
16182,0.515,0,equal allocation,0.05
16183,0.515,0,equal allocation,0.05
16184,0.515,0,equal allocation,0.05
16185,0.515,0,equal allocation,0.05
16186,0.515,0,equal allocation,0.05
16187,0.515,0,equal allocation,0.05
16188,0.515,0,equal allocation,0.05
16189,0.515,0,equal allocation,0.05
16190,0.515,0,equal allocation,0.05
16191,0.515,0,equal allocation,0.05
16192,0.515,0,equal allocation,0.05
16193,0.515,0,equal allocation,0.05
16194,0.515,0,equal allocation,0.05
16195,0.515,0,equal allocation,0.05
16196,0.515,0,equal allocation,0.05
16197,0.515,0,equal allocation,0.05
16198,0.516,0,equal allocation,0.05
16199,0.516,0,equal allocation,0.05
16200,0.516,0,equal allocation,0.05
16201,0.516,0,equal allocation,0.05
16202,0.516,0,equal allocation,0.05
16203,0.516,0,equal allocation,0.05
16204,0.516,0,equal allocation,0.05
16205,0.516,0,equal allocation,0.05
16206,0.516,0,equal allocation,0.05
16207,0.516,0,equal allocation,0.05
16208,0.516,0,equal allocation,0.05
16209,0.517,0,equal allocation,0.05
16210,0.517,0,equal allocation,0.05
16211,0.517,0,equal allocation,0.05
16212,0.517,0,equal allocation,0.05
16213,0.517,0,equal allocation,0.05
16214,0.517,0,equal allocation,0.05
16215,0.517,0,equal allocation,0.05
16216,0.517,0,equal allocation,0.05
16217,0.517,0,equal allocation,0.05
16218,0.517,0,equal allocation,0.05
16219,0.517,0,equal allocation,0.05
16220,0.517,0,equal allocation,0.05
16221,0.517,0,equal allocation,0.05
16222,0.517,0,equal allocation,0.05
16223,0.517,0,equal allocation,0.05
16224,0.517,0,equal allocation,0.05
16225,0.517,0,equal allocation,0.05
16226,0.517,0,equal allocation,0.05
16227,0.517,0,equal allocation,0.05
16228,0.517,0,equal allocation,0.05
16229,0.517,0,equal allocation,0.05
16230,0.517,0,equal allocation,0.05
16231,0.517,0,equal allocation,0.05
16232,0.517,0,equal allocation,0.05
16233,0.517,0,equal allocation,0.05
16234,0.517,0,equal allocation,0.05
16235,0.517,0,equal allocation,0.05
16236,0.517,0,equal allocation,0.05
16237,0.517,0,equal allocation,0.05
16238,0.517,0,equal allocation,0.05
16239,0.517,0,equal allocation,0.05
16240,0.517,0,equal allocation,0.05
16241,0.517,0,equal allocation,0.05
16242,0.517,0,equal allocation,0.05
16243,0.517,0,equal allocation,0.05
16244,0.517,0,equal allocation,0.05
16245,0.517,0,equal allocation,0.05
16246,0.517,0,equal allocation,0.05
16247,0.517,0,equal allocation,0.05
16248,0.517,0,equal allocation,0.05
16249,0.517,0,equal allocation,0.05
16250,0.517,0,equal allocation,0.05
16251,0.517,0,equal allocation,0.05
16252,0.517,0,equal allocation,0.05
16253,0.517,0,equal allocation,0.05
16254,0.517,0,equal allocation,0.05
16255,0.517,0,equal allocation,0.05
16256,0.517,0,equal allocation,0.05
16257,0.517,0,equal allocation,0.05
16258,0.517,0,equal allocation,0.05
16259,0.517,0,equal allocation,0.05
16260,0.517,0,equal allocation,0.05
16261,0.517,0,equal allocation,0.05
16262,0.517,0,equal allocation,0.05
16263,0.517,0,equal allocation,0.05
16264,0.517,0,equal allocation,0.05
16265,0.517,0,equal allocation,0.05
16266,0.517,0,equal allocation,0.05
16267,0.517,0,equal allocation,0.05
16268,0.517,0,equal allocation,0.05
16269,0.517,0,equal allocation,0.05
16270,0.517,0,equal allocation,0.05
16271,0.517,0,equal allocation,0.05
16272,0.517,0,equal allocation,0.05
16273,0.517,0,equal allocation,0.05
16274,0.517,0,equal allocation,0.05
16275,0.518,0,equal allocation,0.05
16276,0.518,0,equal allocation,0.05
16277,0.518,0,equal allocation,0.05
16278,0.518,0,equal allocation,0.05
16279,0.518,0,equal allocation,0.05
16280,0.518,0,equal allocation,0.05
16281,0.518,0,equal allocation,0.05
16282,0.518,0,equal allocation,0.05
16283,0.518,0,equal allocation,0.05
16284,0.518,0,equal allocation,0.05
16285,0.518,0,equal allocation,0.05
16286,0.518,0,equal allocation,0.05
16287,0.518,0,equal allocation,0.05
16288,0.518,0,equal allocation,0.05
16289,0.518,0,equal allocation,0.05
16290,0.518,0,equal allocation,0.05
16291,0.518,0,equal allocation,0.05
16292,0.518,0,equal allocation,0.05
16293,0.518,0,equal allocation,0.05
16294,0.518,0,equal allocation,0.05
16295,0.518,0,equal allocation,0.05
16296,0.518,0,equal allocation,0.05
16297,0.518,0,equal allocation,0.05
16298,0.518,0,equal allocation,0.05
16299,0.518,0,equal allocation,0.05
16300,0.518,0,equal allocation,0.05
16301,0.518,0,equal allocation,0.05
16302,0.518,0,equal allocation,0.05
16303,0.518,0,equal allocation,0.05
16304,0.518,0,equal allocation,0.05
16305,0.518,0,equal allocation,0.05
16306,0.518,0,equal allocation,0.05
16307,0.518,0,equal allocation,0.05
16308,0.518,0,equal allocation,0.05
16309,0.518,0,equal allocation,0.05
16310,0.518,0,equal allocation,0.05
16311,0.518,0,equal allocation,0.05
16312,0.518,0,equal allocation,0.05
16313,0.518,0,equal allocation,0.05
16314,0.518,0,equal allocation,0.05
16315,0.518,0,equal allocation,0.05
16316,0.518,0,equal allocation,0.05
16317,0.518,0,equal allocation,0.05
16318,0.518,0,equal allocation,0.05
16319,0.518,0,equal allocation,0.05
16320,0.518,0,equal allocation,0.05
16321,0.518,0,equal allocation,0.05
16322,0.518,0,equal allocation,0.05
16323,0.518,0,equal allocation,0.05
16324,0.518,0,equal allocation,0.05
16325,0.518,0,equal allocation,0.05
16326,0.518,0,equal allocation,0.05
16327,0.518,0,equal allocation,0.05
16328,0.518,0,equal allocation,0.05
16329,0.518,0,equal allocation,0.05
16330,0.518,0,equal allocation,0.05
16331,0.518,0,equal allocation,0.05
16332,0.518,0,equal allocation,0.05
16333,0.518,0,equal allocation,0.05
16334,0.518,0,equal allocation,0.05
16335,0.518,0,equal allocation,0.05
16336,0.518,0,equal allocation,0.05
16337,0.518,0,equal allocation,0.05
16338,0.518,0,equal allocation,0.05
16339,0.518,0,equal allocation,0.05
16340,0.518,0,equal allocation,0.05
16341,0.518,0,equal allocation,0.05
16342,0.518,0,equal allocation,0.05
16343,0.518,0,equal allocation,0.05
16344,0.518,0,equal allocation,0.05
16345,0.518,0,equal allocation,0.05
16346,0.518,0,equal allocation,0.05
16347,0.518,0,equal allocation,0.05
16348,0.518,0,equal allocation,0.05
16349,0.518,0,equal allocation,0.05
16350,0.518,0,equal allocation,0.05
16351,0.518,0,equal allocation,0.05
16352,0.518,0,equal allocation,0.05
16353,0.518,0,equal allocation,0.05
16354,0.518,0,equal allocation,0.05
16355,0.518,0,equal allocation,0.05
16356,0.518,0,equal allocation,0.05
16357,0.518,0,equal allocation,0.05
16358,0.518,0,equal allocation,0.05
16359,0.518,0,equal allocation,0.05
16360,0.518,0,equal allocation,0.05
16361,0.518,0,equal allocation,0.05
16362,0.518,0,equal allocation,0.05
16363,0.518,0,equal allocation,0.05
16364,0.518,0,equal allocation,0.05
16365,0.518,0,equal allocation,0.05
16366,0.518,0,equal allocation,0.05
16367,0.518,0,equal allocation,0.05
16368,0.518,0,equal allocation,0.05
16369,0.518,0,equal allocation,0.05
16370,0.518,0,equal allocation,0.05
16371,0.518,0,equal allocation,0.05
16372,0.518,0,equal allocation,0.05
16373,0.518,0,equal allocation,0.05
16374,0.518,0,equal allocation,0.05
16375,0.519,0,equal allocation,0.05
16376,0.519,0,equal allocation,0.05
16377,0.519,0,equal allocation,0.05
16378,0.519,0,equal allocation,0.05
16379,0.519,0,equal allocation,0.05
16380,0.519,0,equal allocation,0.05
16381,0.519,0,equal allocation,0.05
16382,0.519,0,equal allocation,0.05
16383,0.519,0,equal allocation,0.05
16384,0.519,0,equal allocation,0.05
16385,0.519,0,equal allocation,0.05
16386,0.519,0,equal allocation,0.05
16387,0.519,0,equal allocation,0.05
16388,0.519,0,equal allocation,0.05
16389,0.519,0,equal allocation,0.05
16390,0.519,0,equal allocation,0.05
16391,0.519,0,equal allocation,0.05
16392,0.519,0,equal allocation,0.05
16393,0.519,0,equal allocation,0.05
16394,0.519,0,equal allocation,0.05
16395,0.519,0,equal allocation,0.05
16396,0.519,0,equal allocation,0.05
16397,0.519,0,equal allocation,0.05
16398,0.519,0,equal allocation,0.05
16399,0.519,0,equal allocation,0.05
16400,0.519,0,equal allocation,0.05
16401,0.519,0,equal allocation,0.05
16402,0.519,0,equal allocation,0.05
16403,0.519,0,equal allocation,0.05
16404,0.519,0,equal allocation,0.05
16405,0.519,0,equal allocation,0.05
16406,0.519,0,equal allocation,0.05
16407,0.519,0,equal allocation,0.05
16408,0.519,0,equal allocation,0.05
16409,0.52,0,equal allocation,0.05
16410,0.52,0,equal allocation,0.05
16411,0.52,0,equal allocation,0.05
16412,0.52,0,equal allocation,0.05
16413,0.52,0,equal allocation,0.05
16414,0.52,0,equal allocation,0.05
16415,0.52,0,equal allocation,0.05
16416,0.52,0,equal allocation,0.05
16417,0.52,0,equal allocation,0.05
16418,0.52,0,equal allocation,0.05
16419,0.52,0,equal allocation,0.05
16420,0.52,0,equal allocation,0.05
16421,0.52,0,equal allocation,0.05
16422,0.52,0,equal allocation,0.05
16423,0.52,0,equal allocation,0.05
16424,0.52,0,equal allocation,0.05
16425,0.52,0,equal allocation,0.05
16426,0.52,0,equal allocation,0.05
16427,0.52,0,equal allocation,0.05
16428,0.52,0,equal allocation,0.05
16429,0.52,0,equal allocation,0.05
16430,0.52,0,equal allocation,0.05
16431,0.52,0,equal allocation,0.05
16432,0.52,0,equal allocation,0.05
16433,0.52,0,equal allocation,0.05
16434,0.52,0,equal allocation,0.05
16435,0.52,0,equal allocation,0.05
16436,0.52,0,equal allocation,0.05
16437,0.52,0,equal allocation,0.05
16438,0.52,0,equal allocation,0.05
16439,0.52,0,equal allocation,0.05
16440,0.52,0,equal allocation,0.05
16441,0.52,0,equal allocation,0.05
16442,0.52,0,equal allocation,0.05
16443,0.52,0,equal allocation,0.05
16444,0.52,0,equal allocation,0.05
16445,0.52,0,equal allocation,0.05
16446,0.52,0,equal allocation,0.05
16447,0.52,0,equal allocation,0.05
16448,0.52,0,equal allocation,0.05
16449,0.52,0,equal allocation,0.05
16450,0.52,0,equal allocation,0.05
16451,0.52,0,equal allocation,0.05
16452,0.52,0,equal allocation,0.05
16453,0.52,0,equal allocation,0.05
16454,0.52,0,equal allocation,0.05
16455,0.52,0,equal allocation,0.05
16456,0.52,0,equal allocation,0.05
16457,0.521,0,equal allocation,0.05
16458,0.521,0,equal allocation,0.05
16459,0.521,0,equal allocation,0.05
16460,0.522,0,equal allocation,0.05
16461,0.522,0,equal allocation,0.05
16462,0.522,0,equal allocation,0.05
16463,0.522,0,equal allocation,0.05
16464,0.522,0,equal allocation,0.05
16465,0.522,0,equal allocation,0.05
16466,0.522,0,equal allocation,0.05
16467,0.522,0,equal allocation,0.05
16468,0.522,0,equal allocation,0.05
16469,0.522,0,equal allocation,0.05
16470,0.522,0,equal allocation,0.05
16471,0.522,0,equal allocation,0.05
16472,0.522,0,equal allocation,0.05
16473,0.522,0,equal allocation,0.05
16474,0.522,0,equal allocation,0.05
16475,0.522,0,equal allocation,0.05
16476,0.522,0,equal allocation,0.05
16477,0.523,0,equal allocation,0.05
16478,0.523,0,equal allocation,0.05
16479,0.523,0,equal allocation,0.05
16480,0.523,0,equal allocation,0.05
16481,0.523,0,equal allocation,0.05
16482,0.523,0,equal allocation,0.05
16483,0.523,0,equal allocation,0.05
16484,0.523,0,equal allocation,0.05
16485,0.523,0,equal allocation,0.05
16486,0.523,0,equal allocation,0.05
16487,0.523,0,equal allocation,0.05
16488,0.523,0,equal allocation,0.05
16489,0.523,0,equal allocation,0.05
16490,0.523,0,equal allocation,0.05
16491,0.523,0,equal allocation,0.05
16492,0.523,0,equal allocation,0.05
16493,0.523,0,equal allocation,0.05
16494,0.523,0,equal allocation,0.05
16495,0.523,0,equal allocation,0.05
16496,0.523,0,equal allocation,0.05
16497,0.524,0,equal allocation,0.05
16498,0.524,0,equal allocation,0.05
16499,0.524,0,equal allocation,0.05
16500,0.524,0,equal allocation,0.05
16501,0.524,0,equal allocation,0.05
16502,0.524,0,equal allocation,0.05
16503,0.524,0,equal allocation,0.05
16504,0.524,0,equal allocation,0.05
16505,0.524,0,equal allocation,0.05
16506,0.524,0,equal allocation,0.05
16507,0.525,0,equal allocation,0.05
16508,0.525,0,equal allocation,0.05
16509,0.526,0,equal allocation,0.05
16510,0.526,0,equal allocation,0.05
16511,0.526,0,equal allocation,0.05
16512,0.526,0,equal allocation,0.05
16513,0.526,0,equal allocation,0.05
16514,0.526,0,equal allocation,0.05
16515,0.526,0,equal allocation,0.05
16516,0.526,0,equal allocation,0.05
16517,0.526,0,equal allocation,0.05
16518,0.526,0,equal allocation,0.05
16519,0.526,0,equal allocation,0.05
16520,0.526,0,equal allocation,0.05
16521,0.526,0,equal allocation,0.05
16522,0.526,0,equal allocation,0.05
16523,0.526,0,equal allocation,0.05
16524,0.526,0,equal allocation,0.05
16525,0.526,0,equal allocation,0.05
16526,0.526,0,equal allocation,0.05
16527,0.526,0,equal allocation,0.05
16528,0.526,0,equal allocation,0.05
16529,0.526,0,equal allocation,0.05
16530,0.526,0,equal allocation,0.05
16531,0.526,0,equal allocation,0.05
16532,0.526,0,equal allocation,0.05
16533,0.526,0,equal allocation,0.05
16534,0.526,0,equal allocation,0.05
16535,0.526,0,equal allocation,0.05
16536,0.526,0,equal allocation,0.05
16537,0.526,0,equal allocation,0.05
16538,0.526,0,equal allocation,0.05
16539,0.526,0,equal allocation,0.05
16540,0.526,0,equal allocation,0.05
16541,0.526,0,equal allocation,0.05
16542,0.526,0,equal allocation,0.05
16543,0.526,0,equal allocation,0.05
16544,0.527,0,equal allocation,0.05
16545,0.527,0,equal allocation,0.05
16546,0.527,0,equal allocation,0.05
16547,0.527,0,equal allocation,0.05
16548,0.527,0,equal allocation,0.05
16549,0.527,0,equal allocation,0.05
16550,0.527,0,equal allocation,0.05
16551,0.527,0,equal allocation,0.05
16552,0.527,0,equal allocation,0.05
16553,0.527,0,equal allocation,0.05
16554,0.527,0,equal allocation,0.05
16555,0.527,0,equal allocation,0.05
16556,0.527,0,equal allocation,0.05
16557,0.527,0,equal allocation,0.05
16558,0.527,0,equal allocation,0.05
16559,0.527,0,equal allocation,0.05
16560,0.527,0,equal allocation,0.05
16561,0.527,0,equal allocation,0.05
16562,0.527,0,equal allocation,0.05
16563,0.527,0,equal allocation,0.05
16564,0.527,0,equal allocation,0.05
16565,0.527,0,equal allocation,0.05
16566,0.527,0,equal allocation,0.05
16567,0.528,0,equal allocation,0.05
16568,0.528,0,equal allocation,0.05
16569,0.528,0,equal allocation,0.05
16570,0.528,0,equal allocation,0.05
16571,0.528,0,equal allocation,0.05
16572,0.528,0,equal allocation,0.05
16573,0.529,0,equal allocation,0.05
16574,0.529,0,equal allocation,0.05
16575,0.529,0,equal allocation,0.05
16576,0.53,0,equal allocation,0.05
16577,0.53,0,equal allocation,0.05
16578,0.53,0,equal allocation,0.05
16579,0.53,0,equal allocation,0.05
16580,0.53,0,equal allocation,0.05
16581,0.53,0,equal allocation,0.05
16582,0.53,0,equal allocation,0.05
16583,0.53,0,equal allocation,0.05
16584,0.53,0,equal allocation,0.05
16585,0.53,0,equal allocation,0.05
16586,0.53,0,equal allocation,0.05
16587,0.531,0,equal allocation,0.05
16588,0.532,0,equal allocation,0.05
16589,0.532,0,equal allocation,0.05
16590,0.532,0,equal allocation,0.05
16591,0.532,0,equal allocation,0.05
16592,0.532,0,equal allocation,0.05
16593,0.532,0,equal allocation,0.05
16594,0.532,0,equal allocation,0.05
16595,0.532,0,equal allocation,0.05
16596,0.532,0,equal allocation,0.05
16597,0.532,0,equal allocation,0.05
16598,0.532,0,equal allocation,0.05
16599,0.532,0,equal allocation,0.05
16600,0.532,0,equal allocation,0.05
16601,0.532,0,equal allocation,0.05
16602,0.532,0,equal allocation,0.05
16603,0.532,0,equal allocation,0.05
16604,0.532,0,equal allocation,0.05
16605,0.532,0,equal allocation,0.05
16606,0.532,0,equal allocation,0.05
16607,0.532,0,equal allocation,0.05
16608,0.533,0,equal allocation,0.05
16609,0.534,0,equal allocation,0.05
16610,0.534,0,equal allocation,0.05
16611,0.534,0,equal allocation,0.05
16612,0.535,0,equal allocation,0.05
16613,0.535,0,equal allocation,0.05
16614,0.535,0,equal allocation,0.05
16615,0.535,0,equal allocation,0.05
16616,0.536,0,equal allocation,0.05
16617,0.536,0,equal allocation,0.05
16618,0.536,0,equal allocation,0.05
16619,0.536,0,equal allocation,0.05
16620,0.536,0,equal allocation,0.05
16621,0.536,0,equal allocation,0.05
16622,0.536,0,equal allocation,0.05
16623,0.536,0,equal allocation,0.05
16624,0.536,0,equal allocation,0.05
16625,0.536,0,equal allocation,0.05
16626,0.536,0,equal allocation,0.05
16627,0.536,0,equal allocation,0.05
16628,0.536,0,equal allocation,0.05
16629,0.536,0,equal allocation,0.05
16630,0.536,0,equal allocation,0.05
16631,0.536,0,equal allocation,0.05
16632,0.536,0,equal allocation,0.05
16633,0.536,0,equal allocation,0.05
16634,0.536,0,equal allocation,0.05
16635,0.536,0,equal allocation,0.05
16636,0.536,0,equal allocation,0.05
16637,0.536,0,equal allocation,0.05
16638,0.536,0,equal allocation,0.05
16639,0.536,0,equal allocation,0.05
16640,0.536,0,equal allocation,0.05
16641,0.536,0,equal allocation,0.05
16642,0.536,0,equal allocation,0.05
16643,0.536,0,equal allocation,0.05
16644,0.537,0,equal allocation,0.05
16645,0.537,0,equal allocation,0.05
16646,0.537,0,equal allocation,0.05
16647,0.537,0,equal allocation,0.05
16648,0.537,0,equal allocation,0.05
16649,0.537,0,equal allocation,0.05
16650,0.537,0,equal allocation,0.05
16651,0.537,0,equal allocation,0.05
16652,0.537,0,equal allocation,0.05
16653,0.537,0,equal allocation,0.05
16654,0.537,0,equal allocation,0.05
16655,0.537,0,equal allocation,0.05
16656,0.537,0,equal allocation,0.05
16657,0.537,0,equal allocation,0.05
16658,0.537,0,equal allocation,0.05
16659,0.537,0,equal allocation,0.05
16660,0.537,0,equal allocation,0.05
16661,0.537,0,equal allocation,0.05
16662,0.537,0,equal allocation,0.05
16663,0.537,0,equal allocation,0.05
16664,0.537,0,equal allocation,0.05
16665,0.537,0,equal allocation,0.05
16666,0.537,0,equal allocation,0.05
16667,0.537,0,equal allocation,0.05
16668,0.537,0,equal allocation,0.05
16669,0.537,0,equal allocation,0.05
16670,0.537,0,equal allocation,0.05
16671,0.537,0,equal allocation,0.05
16672,0.537,0,equal allocation,0.05
16673,0.537,0,equal allocation,0.05
16674,0.537,0,equal allocation,0.05
16675,0.537,0,equal allocation,0.05
16676,0.537,0,equal allocation,0.05
16677,0.537,0,equal allocation,0.05
16678,0.537,0,equal allocation,0.05
16679,0.537,0,equal allocation,0.05
16680,0.537,0,equal allocation,0.05
16681,0.537,0,equal allocation,0.05
16682,0.537,0,equal allocation,0.05
16683,0.537,0,equal allocation,0.05
16684,0.537,0,equal allocation,0.05
16685,0.537,0,equal allocation,0.05
16686,0.537,0,equal allocation,0.05
16687,0.537,0,equal allocation,0.05
16688,0.537,0,equal allocation,0.05
16689,0.537,0,equal allocation,0.05
16690,0.537,0,equal allocation,0.05
16691,0.537,0,equal allocation,0.05
16692,0.538,0,equal allocation,0.05
16693,0.538,0,equal allocation,0.05
16694,0.538,0,equal allocation,0.05
16695,0.538,0,equal allocation,0.05
16696,0.539,0,equal allocation,0.05
16697,0.539,0,equal allocation,0.05
16698,0.54,0,equal allocation,0.05
16699,0.54,0,equal allocation,0.05
16700,0.54,0,equal allocation,0.05
16701,0.54,0,equal allocation,0.05
16702,0.54,0,equal allocation,0.05
16703,0.54,0,equal allocation,0.05
16704,0.54,0,equal allocation,0.05
16705,0.54,0,equal allocation,0.05
16706,0.54,0,equal allocation,0.05
16707,0.54,0,equal allocation,0.05
16708,0.54,0,equal allocation,0.05
16709,0.54,0,equal allocation,0.05
16710,0.54,0,equal allocation,0.05
16711,0.54,0,equal allocation,0.05
16712,0.54,0,equal allocation,0.05
16713,0.54,0,equal allocation,0.05
16714,0.54,0,equal allocation,0.05
16715,0.54,0,equal allocation,0.05
16716,0.54,0,equal allocation,0.05
16717,0.54,0,equal allocation,0.05
16718,0.54,0,equal allocation,0.05
16719,0.54,0,equal allocation,0.05
16720,0.54,0,equal allocation,0.05
16721,0.54,0,equal allocation,0.05
16722,0.54,0,equal allocation,0.05
16723,0.54,0,equal allocation,0.05
16724,0.54,0,equal allocation,0.05
16725,0.54,0,equal allocation,0.05
16726,0.54,0,equal allocation,0.05
16727,0.54,0,equal allocation,0.05
16728,0.54,0,equal allocation,0.05
16729,0.54,0,equal allocation,0.05
16730,0.54,0,equal allocation,0.05
16731,0.541,0,equal allocation,0.05
16732,0.541,0,equal allocation,0.05
16733,0.541,0,equal allocation,0.05
16734,0.541,0,equal allocation,0.05
16735,0.541,0,equal allocation,0.05
16736,0.541,0,equal allocation,0.05
16737,0.541,0,equal allocation,0.05
16738,0.541,0,equal allocation,0.05
16739,0.541,0,equal allocation,0.05
16740,0.541,0,equal allocation,0.05
16741,0.541,0,equal allocation,0.05
16742,0.541,0,equal allocation,0.05
16743,0.541,0,equal allocation,0.05
16744,0.541,0,equal allocation,0.05
16745,0.541,0,equal allocation,0.05
16746,0.541,0,equal allocation,0.05
16747,0.541,0,equal allocation,0.05
16748,0.541,0,equal allocation,0.05
16749,0.541,0,equal allocation,0.05
16750,0.542,0,equal allocation,0.05
16751,0.542,0,equal allocation,0.05
16752,0.542,0,equal allocation,0.05
16753,0.542,0,equal allocation,0.05
16754,0.542,0,equal allocation,0.05
16755,0.542,0,equal allocation,0.05
16756,0.542,0,equal allocation,0.05
16757,0.542,0,equal allocation,0.05
16758,0.542,0,equal allocation,0.05
16759,0.542,0,equal allocation,0.05
16760,0.542,0,equal allocation,0.05
16761,0.542,0,equal allocation,0.05
16762,0.542,0,equal allocation,0.05
16763,0.542,0,equal allocation,0.05
16764,0.542,0,equal allocation,0.05
16765,0.542,0,equal allocation,0.05
16766,0.542,0,equal allocation,0.05
16767,0.542,0,equal allocation,0.05
16768,0.542,0,equal allocation,0.05
16769,0.542,0,equal allocation,0.05
16770,0.542,0,equal allocation,0.05
16771,0.542,0,equal allocation,0.05
16772,0.542,0,equal allocation,0.05
16773,0.542,0,equal allocation,0.05
16774,0.542,0,equal allocation,0.05
16775,0.542,0,equal allocation,0.05
16776,0.542,0,equal allocation,0.05
16777,0.542,0,equal allocation,0.05
16778,0.542,0,equal allocation,0.05
16779,0.542,0,equal allocation,0.05
16780,0.542,0,equal allocation,0.05
16781,0.542,0,equal allocation,0.05
16782,0.542,0,equal allocation,0.05
16783,0.542,0,equal allocation,0.05
16784,0.542,0,equal allocation,0.05
16785,0.542,0,equal allocation,0.05
16786,0.542,0,equal allocation,0.05
16787,0.542,0,equal allocation,0.05
16788,0.543,0,equal allocation,0.05
16789,0.544,0,equal allocation,0.05
16790,0.544,0,equal allocation,0.05
16791,0.544,0,equal allocation,0.05
16792,0.544,0,equal allocation,0.05
16793,0.544,0,equal allocation,0.05
16794,0.544,0,equal allocation,0.05
16795,0.544,0,equal allocation,0.05
16796,0.544,0,equal allocation,0.05
16797,0.544,0,equal allocation,0.05
16798,0.544,0,equal allocation,0.05
16799,0.544,0,equal allocation,0.05
16800,0.544,0,equal allocation,0.05
16801,0.544,0,equal allocation,0.05
16802,0.544,0,equal allocation,0.05
16803,0.544,0,equal allocation,0.05
16804,0.544,0,equal allocation,0.05
16805,0.544,0,equal allocation,0.05
16806,0.544,0,equal allocation,0.05
16807,0.544,0,equal allocation,0.05
