step,avg_lost3,strategy,Years
16002,0,equal allocation,43.84109589041096
16003,0,equal allocation,43.843835616438355
16004,0,equal allocation,43.846575342465755
16005,0,equal allocation,43.84931506849315
16006,0,equal allocation,43.85205479452055
16007,0,equal allocation,43.85479452054795
16008,0,equal allocation,43.85753424657534
16009,0,equal allocation,43.86027397260274
16010,0,equal allocation,43.863013698630134
16011,0,equal allocation,43.865753424657534
16012,0,equal allocation,43.868493150684934
16013,0,equal allocation,43.87123287671233
16014,0,equal allocation,43.87397260273973
16015,0,equal allocation,43.87671232876713
16016,0,equal allocation,43.87945205479452
16017,0,equal allocation,43.88219178082192
16018,0,equal allocation,43.88493150684931
16019,0,equal allocation,43.88767123287671
16020,0,equal allocation,43.89041095890411
16021,0,equal allocation,43.893150684931506
16022,0,equal allocation,43.895890410958906
16023,0,equal allocation,43.8986301369863
16024,0,equal allocation,43.9013698630137
16025,0,equal allocation,43.9041095890411
16026,0,equal allocation,43.90684931506849
16027,0,equal allocation,43.90958904109589
16028,0,equal allocation,43.912328767123284
16029,0,equal allocation,43.915068493150685
16030,0,equal allocation,43.917808219178085
16031,0,equal allocation,43.92054794520548
16032,0,equal allocation,43.92328767123288
16033,0,equal allocation,43.92602739726028
16034,0,equal allocation,43.92876712328767
16035,0,equal allocation,43.93150684931507
16036,0,equal allocation,43.93424657534246
16037,0,equal allocation,43.93698630136986
16038,0,equal allocation,43.93972602739726
16039,0,equal allocation,43.942465753424656
16040,0,equal allocation,43.945205479452056
16041,0,equal allocation,43.94794520547945
16042,0,equal allocation,43.95068493150685
16043,0,equal allocation,43.95342465753425
16044,0,equal allocation,43.95616438356164
16045,0,equal allocation,43.95890410958904
16046,0,equal allocation,43.961643835616435
16047,0,equal allocation,43.964383561643835
16048,0,equal allocation,43.967123287671235
16049,0,equal allocation,43.96986301369863
16050,0,equal allocation,43.97260273972603
16051,0,equal allocation,43.97534246575343
16052,0,equal allocation,43.97808219178082
16053,0,equal allocation,43.98082191780822
16054,0,equal allocation,43.983561643835614
16055,0,equal allocation,43.986301369863014
16056,0,equal allocation,43.989041095890414
16057,0,equal allocation,43.99178082191781
16058,0,equal allocation,43.99452054794521
16059,0,equal allocation,43.9972602739726
16060,0,equal allocation,44
16061,0,equal allocation,44.0027397260274
16062,0,equal allocation,44.00547945205479
16063,0,equal allocation,44.00821917808219
16064,0,equal allocation,44.010958904109586
16065,0,equal allocation,44.013698630136986
16066,0,equal allocation,44.016438356164386
16067,0,equal allocation,44.01917808219178
16068,0,equal allocation,44.02191780821918
16069,0,equal allocation,44.02465753424657
16070,0,equal allocation,44.02739726027397
16071,0,equal allocation,44.03013698630137
16072,0,equal allocation,44.032876712328765
16073,0,equal allocation,44.035616438356165
16074,0,equal allocation,44.038356164383565
16075,0,equal allocation,44.04109589041096
16076,0,equal allocation,44.04383561643836
16077,0,equal allocation,44.04657534246575
16078,0,equal allocation,44.04931506849315
16079,0,equal allocation,44.05205479452055
16080,0,equal allocation,44.054794520547944
16081,0,equal allocation,44.057534246575344
16082,0,equal allocation,44.06027397260274
16083,0,equal allocation,44.06301369863014
16084,0,equal allocation,44.06575342465754
16085,0,equal allocation,44.06849315068493
16086,0,equal allocation,44.07123287671233
16087,0,equal allocation,44.07397260273972
16088,0,equal allocation,44.07671232876712
16089,0,equal allocation,44.07945205479452
16090,0,equal allocation,44.082191780821915
16091,0,equal allocation,44.084931506849315
16092,0,equal allocation,44.087671232876716
16093,0,equal allocation,44.09041095890411
16094,0,equal allocation,44.09315068493151
16095,0,equal allocation,44.0958904109589
16096,0,equal allocation,44.0986301369863
16097,0,equal allocation,44.1013698630137
16098,0,equal allocation,44.104109589041094
16099,0,equal allocation,44.106849315068494
16100,0,equal allocation,44.10958904109589
16101,0,equal allocation,44.11232876712329
16102,0,equal allocation,44.11506849315069
16103,0,equal allocation,44.11780821917808
16104,0,equal allocation,44.12054794520548
16105,0,equal allocation,44.12328767123287
16106,0,equal allocation,44.12602739726027
16107,0,equal allocation,44.12876712328767
16108,0,equal allocation,44.131506849315066
16109,0,equal allocation,44.134246575342466
16110,0,equal allocation,44.136986301369866
16111,0,equal allocation,44.13972602739726
16112,0,equal allocation,44.14246575342466
16113,0,equal allocation,44.14520547945205
16114,0,equal allocation,44.14794520547945
16115,0,equal allocation,44.15068493150685
16116,0,equal allocation,44.153424657534245
16117,0,equal allocation,44.156164383561645
16118,0,equal allocation,44.15890410958904
16119,0,equal allocation,44.16164383561644
16120,0,equal allocation,44.16438356164384
16121,0,equal allocation,44.16712328767123
16122,0,equal allocation,44.16986301369863
16123,0,equal allocation,44.172602739726024
16124,0,equal allocation,44.175342465753424
16125,0,equal allocation,44.178082191780824
16126,0,equal allocation,44.18082191780822
16127,0,equal allocation,44.18356164383562
16128,0,equal allocation,44.18630136986302
16129,0,equal allocation,44.18904109589041
16130,0,equal allocation,44.19178082191781
16131,0,equal allocation,44.1945205479452
16132,0,equal allocation,44.1972602739726
16133,0,equal allocation,44.2
16134,0,equal allocation,44.202739726027396
16135,0,equal allocation,44.205479452054796
16136,0,equal allocation,44.20821917808219
16137,0,equal allocation,44.21095890410959
16138,0,equal allocation,44.21369863013699
16139,0,equal allocation,44.21643835616438
16140,0,equal allocation,44.21917808219178
16141,0,equal allocation,44.221917808219175
16142,0,equal allocation,44.224657534246575
16143,0,equal allocation,44.227397260273975
16144,0,equal allocation,44.23013698630137
16145,0,equal allocation,44.23287671232877
16146,0,equal allocation,44.23561643835617
16147,0,equal allocation,44.23835616438356
16148,0,equal allocation,44.24109589041096
16149,0,equal allocation,44.24383561643835
16150,0,equal allocation,44.24657534246575
16151,0,equal allocation,44.249315068493154
16152,0,equal allocation,44.25205479452055
16153,0,equal allocation,44.25479452054795
16154,0,equal allocation,44.25753424657534
16155,0,equal allocation,44.26027397260274
16156,0,equal allocation,44.26301369863014
16157,0,equal allocation,44.26575342465753
16158,0,equal allocation,44.26849315068493
16159,0,equal allocation,44.271232876712325
16160,0,equal allocation,44.273972602739725
16161,0,equal allocation,44.276712328767125
16162,0,equal allocation,44.27945205479452
16163,0,equal allocation,44.28219178082192
16164,0,equal allocation,44.28493150684932
16165,0,equal allocation,44.28767123287671
16166,0,equal allocation,44.29041095890411
16167,0,equal allocation,44.293150684931504
16168,0,equal allocation,44.295890410958904
16169,0,equal allocation,44.298630136986304
16170,0,equal allocation,44.3013698630137
16171,0,equal allocation,44.3041095890411
16172,0,equal allocation,44.30684931506849
16173,0,equal allocation,44.30958904109589
16174,0,equal allocation,44.31232876712329
16175,0,equal allocation,44.31506849315068
16176,0,equal allocation,44.31780821917808
16177,0,equal allocation,44.320547945205476
16178,0,equal allocation,44.323287671232876
16179,0,equal allocation,44.326027397260276
16180,0,equal allocation,44.32876712328767
16181,0,equal allocation,44.33150684931507
16182,0,equal allocation,44.33424657534247
16183,0,equal allocation,44.33698630136986
16184,0,equal allocation,44.33972602739726
16185,0,equal allocation,44.342465753424655
16186,0,equal allocation,44.345205479452055
16187,0,equal allocation,44.347945205479455
16188,0,equal allocation,44.35068493150685
16189,0,equal allocation,44.35342465753425
16190,0,equal allocation,44.35616438356164
16191,0,equal allocation,44.35890410958904
16192,0,equal allocation,44.36164383561644
16193,0,equal allocation,44.364383561643834
16194,0,equal allocation,44.367123287671234
16195,0,equal allocation,44.36986301369863
16196,0,equal allocation,44.37260273972603
16197,0,equal allocation,44.37534246575343
16198,0,equal allocation,44.37808219178082
16199,0,equal allocation,44.38082191780822
16200,0,equal allocation,44.38356164383562
16201,0,equal allocation,44.38630136986301
16202,0,equal allocation,44.38904109589041
16203,0,equal allocation,44.391780821917806
16204,0,equal allocation,44.394520547945206
16205,0,equal allocation,44.397260273972606
16206,0,equal allocation,44.4
16207,0,equal allocation,44.4027397260274
16208,0,equal allocation,44.40547945205479
16209,0,equal allocation,44.40821917808219
16210,0,equal allocation,44.41095890410959
16211,0,equal allocation,44.413698630136984
16212,0,equal allocation,44.416438356164385
16213,0,equal allocation,44.41917808219178
16214,0,equal allocation,44.42191780821918
16215,0,equal allocation,44.42465753424658
16216,0,equal allocation,44.42739726027397
16217,0,equal allocation,44.43013698630137
16218,0,equal allocation,44.43287671232877
16219,0,equal allocation,44.43561643835616
16220,0,equal allocation,44.43835616438356
16221,0,equal allocation,44.441095890410956
16222,0,equal allocation,44.443835616438356
16223,0,equal allocation,44.446575342465756
16224,0,equal allocation,44.44931506849315
16225,0,equal allocation,44.45205479452055
16226,0,equal allocation,44.45479452054794
16227,0,equal allocation,44.45753424657534
16228,0,equal allocation,44.46027397260274
16229,0,equal allocation,44.463013698630135
16230,0,equal allocation,44.465753424657535
16231,0,equal allocation,44.46849315068493
16232,0,equal allocation,44.47123287671233
16233,0,equal allocation,44.47397260273973
16234,0,equal allocation,44.47671232876712
16235,0,equal allocation,44.47945205479452
16236,0,equal allocation,44.48219178082192
16237,0,equal allocation,44.484931506849314
16238,0,equal allocation,44.487671232876714
16239,0,equal allocation,44.49041095890411
16240,0,equal allocation,44.49315068493151
16241,0,equal allocation,44.49589041095891
16242,0,equal allocation,44.4986301369863
16243,0,equal allocation,44.5013698630137
16244,0,equal allocation,44.50410958904109
16245,0,equal allocation,44.50684931506849
16246,0,equal allocation,44.50958904109589
16247,0,equal allocation,44.512328767123286
16248,0,equal allocation,44.515068493150686
16249,0,equal allocation,44.51780821917808
16250,0,equal allocation,44.52054794520548
16251,0,equal allocation,44.52328767123288
16252,0,equal allocation,44.52602739726027
16253,0,equal allocation,44.52876712328767
16254,0,equal allocation,44.53150684931507
16255,0,equal allocation,44.534246575342465
16256,0,equal allocation,44.536986301369865
16257,0,equal allocation,44.53972602739726
16258,0,equal allocation,44.54246575342466
16259,0,equal allocation,44.54520547945206
16260,0,equal allocation,44.54794520547945
16261,0,equal allocation,44.55068493150685
16262,0,equal allocation,44.553424657534244
16263,0,equal allocation,44.556164383561644
16264,0,equal allocation,44.558904109589044
16265,0,equal allocation,44.56164383561644
16266,0,equal allocation,44.56438356164384
16267,0,equal allocation,44.56712328767123
16268,0,equal allocation,44.56986301369863
16269,0,equal allocation,44.57260273972603
16270,0,equal allocation,44.57534246575342
16271,0,equal allocation,44.57808219178082
16272,0,equal allocation,44.58082191780822
16273,0,equal allocation,44.583561643835615
16274,0,equal allocation,44.586301369863016
16275,0,equal allocation,44.58904109589041
16276,0,equal allocation,44.59178082191781
16277,0,equal allocation,44.59452054794521
16278,0,equal allocation,44.5972602739726
16279,0,equal allocation,44.6
16280,0,equal allocation,44.602739726027394
16281,0,equal allocation,44.605479452054794
16282,0,equal allocation,44.608219178082194
16283,0,equal allocation,44.61095890410959
16284,0,equal allocation,44.61369863013699
16285,0,equal allocation,44.61643835616438
16286,0,equal allocation,44.61917808219178
16287,0,equal allocation,44.62191780821918
16288,0,equal allocation,44.62465753424657
16289,0,equal allocation,44.62739726027397
16290,0,equal allocation,44.63013698630137
16291,0,equal allocation,44.632876712328766
16292,0,equal allocation,44.635616438356166
16293,0,equal allocation,44.63835616438356
16294,0,equal allocation,44.64109589041096
16295,0,equal allocation,44.64383561643836
16296,0,equal allocation,44.64657534246575
16297,0,equal allocation,44.64931506849315
16298,0,equal allocation,44.652054794520545
16299,0,equal allocation,44.654794520547945
16300,0,equal allocation,44.657534246575345
16301,0,equal allocation,44.66027397260274
16302,0,equal allocation,44.66301369863014
16303,0,equal allocation,44.66575342465753
16304,0,equal allocation,44.66849315068493
16305,0,equal allocation,44.67123287671233
16306,0,equal allocation,44.673972602739724
16307,0,equal allocation,44.676712328767124
16308,0,equal allocation,44.679452054794524
16309,0,equal allocation,44.68219178082192
16310,0,equal allocation,44.68493150684932
16311,0,equal allocation,44.68767123287671
16312,0,equal allocation,44.69041095890411
16313,0,equal allocation,44.69315068493151
16314,0,equal allocation,44.6958904109589
16315,0,equal allocation,44.6986301369863
16316,0,equal allocation,44.701369863013696
16317,0,equal allocation,44.704109589041096
16318,0,equal allocation,44.706849315068496
16319,0,equal allocation,44.70958904109589
16320,0,equal allocation,44.71232876712329
16321,0,equal allocation,44.71506849315068
16322,0,equal allocation,44.71780821917808
16323,0,equal allocation,44.72054794520548
16324,0,equal allocation,44.723287671232875
16325,0,equal allocation,44.726027397260275
16326,0,equal allocation,44.728767123287675
16327,0,equal allocation,44.73150684931507
16328,0,equal allocation,44.73424657534247
16329,0,equal allocation,44.73698630136986
16330,0,equal allocation,44.73972602739726
16331,0,equal allocation,44.74246575342466
16332,0,equal allocation,44.74520547945205
16333,0,equal allocation,44.74794520547945
16334,0,equal allocation,44.75068493150685
16335,0,equal allocation,44.75342465753425
16336,0,equal allocation,44.75616438356165
16337,0,equal allocation,44.75890410958904
16338,0,equal allocation,44.76164383561644
16339,0,equal allocation,44.76438356164383
16340,0,equal allocation,44.76712328767123
16341,0,equal allocation,44.76986301369863
16342,0,equal allocation,44.772602739726025
16343,0,equal allocation,44.775342465753425
16344,0,equal allocation,44.778082191780825
16345,0,equal allocation,44.78082191780822
16346,0,equal allocation,44.78356164383562
16347,0,equal allocation,44.78630136986301
16348,0,equal allocation,44.78904109589041
16349,0,equal allocation,44.79178082191781
16350,0,equal allocation,44.794520547945204
16351,0,equal allocation,44.797260273972604
16352,0,equal allocation,44.8
16353,0,equal allocation,44.8027397260274
16354,0,equal allocation,44.8054794520548
16355,0,equal allocation,44.80821917808219
16356,0,equal allocation,44.81095890410959
16357,0,equal allocation,44.81369863013698
16358,0,equal allocation,44.81643835616438
16359,0,equal allocation,44.81917808219178
16360,0,equal allocation,44.821917808219176
16361,0,equal allocation,44.824657534246576
16362,0,equal allocation,44.827397260273976
16363,0,equal allocation,44.83013698630137
16364,0,equal allocation,44.83287671232877
16365,0,equal allocation,44.83561643835616
16366,0,equal allocation,44.83835616438356
16367,0,equal allocation,44.84109589041096
16368,0,equal allocation,44.843835616438355
16369,0,equal allocation,44.846575342465755
16370,0,equal allocation,44.84931506849315
16371,0,equal allocation,44.85205479452055
16372,0,equal allocation,44.85479452054795
16373,0,equal allocation,44.85753424657534
16374,0,equal allocation,44.86027397260274
16375,0,equal allocation,44.863013698630134
16376,0,equal allocation,44.865753424657534
16377,0,equal allocation,44.868493150684934
16378,0,equal allocation,44.87123287671233
16379,0,equal allocation,44.87397260273973
16380,0,equal allocation,44.87671232876713
16381,0,equal allocation,44.87945205479452
16382,0,equal allocation,44.88219178082192
16383,0,equal allocation,44.88493150684931
16384,0,equal allocation,44.88767123287671
16385,0,equal allocation,44.89041095890411
16386,0,equal allocation,44.893150684931506
16387,0,equal allocation,44.895890410958906
16388,0,equal allocation,44.8986301369863
16389,0,equal allocation,44.9013698630137
16390,0,equal allocation,44.9041095890411
16391,0,equal allocation,44.90684931506849
16392,0,equal allocation,44.90958904109589
16393,0,equal allocation,44.912328767123284
16394,0,equal allocation,44.915068493150685
16395,0,equal allocation,44.917808219178085
16396,0,equal allocation,44.92054794520548
16397,0,equal allocation,44.92328767123288
16398,0,equal allocation,44.92602739726028
16399,0,equal allocation,44.92876712328767
16400,0,equal allocation,44.93150684931507
16401,0,equal allocation,44.93424657534246
16402,0,equal allocation,44.93698630136986
16403,0,equal allocation,44.93972602739726
16404,0,equal allocation,44.942465753424656
16405,0,equal allocation,44.945205479452056
16406,0,equal allocation,44.94794520547945
16407,0,equal allocation,44.95068493150685
16408,0,equal allocation,44.95342465753425
16409,0,equal allocation,44.95616438356164
16410,0,equal allocation,44.95890410958904
16411,0,equal allocation,44.961643835616435
16412,0,equal allocation,44.964383561643835
16413,0,equal allocation,44.967123287671235
16414,0,equal allocation,44.96986301369863
16415,0,equal allocation,44.97260273972603
16416,0,equal allocation,44.97534246575343
16417,0,equal allocation,44.97808219178082
16418,0,equal allocation,44.98082191780822
16419,0,equal allocation,44.983561643835614
16420,0,equal allocation,44.986301369863014
16421,0,equal allocation,44.989041095890414
16422,0,equal allocation,44.99178082191781
16423,0,equal allocation,44.99452054794521
16424,0,equal allocation,44.9972602739726
16425,0,equal allocation,45
16426,0,equal allocation,45.0027397260274
16427,0,equal allocation,45.00547945205479
16428,0,equal allocation,45.00821917808219
16429,0,equal allocation,45.010958904109586
16430,0,equal allocation,45.013698630136986
16431,0,equal allocation,45.016438356164386
16432,0,equal allocation,45.01917808219178
16433,0,equal allocation,45.02191780821918
16434,0,equal allocation,45.02465753424657
16435,0,equal allocation,45.02739726027397
16436,0,equal allocation,45.03013698630137
16437,0,equal allocation,45.032876712328765
16438,0,equal allocation,45.035616438356165
16439,0,equal allocation,45.038356164383565
16440,0,equal allocation,45.04109589041096
16441,0,equal allocation,45.04383561643836
16442,0,equal allocation,45.04657534246575
16443,0,equal allocation,45.04931506849315
16444,0,equal allocation,45.05205479452055
16445,0,equal allocation,45.054794520547944
16446,0,equal allocation,45.057534246575344
16447,0,equal allocation,45.06027397260274
16448,0,equal allocation,45.06301369863014
16449,0,equal allocation,45.06575342465754
16450,0,equal allocation,45.06849315068493
16451,0,equal allocation,45.07123287671233
16452,0,equal allocation,45.07397260273972
16453,0,equal allocation,45.07671232876712
16454,0,equal allocation,45.07945205479452
16455,0,equal allocation,45.082191780821915
16456,0,equal allocation,45.084931506849315
16457,0,equal allocation,45.087671232876716
16458,0,equal allocation,45.09041095890411
16459,0,equal allocation,45.09315068493151
16460,0,equal allocation,45.0958904109589
16461,0,equal allocation,45.0986301369863
16462,0,equal allocation,45.1013698630137
16463,0,equal allocation,45.104109589041094
16464,0,equal allocation,45.106849315068494
16465,0,equal allocation,45.10958904109589
16466,0,equal allocation,45.11232876712329
16467,0,equal allocation,45.11506849315069
16468,0,equal allocation,45.11780821917808
16469,0,equal allocation,45.12054794520548
16470,0,equal allocation,45.12328767123287
16471,0,equal allocation,45.12602739726027
16472,0,equal allocation,45.12876712328767
16473,0,equal allocation,45.131506849315066
16474,0,equal allocation,45.134246575342466
16475,0,equal allocation,45.136986301369866
16476,0,equal allocation,45.13972602739726
16477,0,equal allocation,45.14246575342466
16478,0,equal allocation,45.14520547945205
16479,0,equal allocation,45.14794520547945
16480,0,equal allocation,45.15068493150685
16481,0,equal allocation,45.153424657534245
16482,0,equal allocation,45.156164383561645
16483,0,equal allocation,45.15890410958904
16484,0,equal allocation,45.16164383561644
16485,0,equal allocation,45.16438356164384
16486,0,equal allocation,45.16712328767123
16487,0,equal allocation,45.16986301369863
16488,0,equal allocation,45.172602739726024
16489,0,equal allocation,45.175342465753424
16490,0,equal allocation,45.178082191780824
16491,0,equal allocation,45.18082191780822
16492,0,equal allocation,45.18356164383562
16493,0,equal allocation,45.18630136986302
16494,0,equal allocation,45.18904109589041
16495,0,equal allocation,45.19178082191781
16496,0,equal allocation,45.1945205479452
16497,0,equal allocation,45.1972602739726
16498,0,equal allocation,45.2
16499,0,equal allocation,45.202739726027396
16500,0,equal allocation,45.205479452054796
16501,0,equal allocation,45.20821917808219
16502,0,equal allocation,45.21095890410959
16503,0,equal allocation,45.21369863013699
16504,0,equal allocation,45.21643835616438
16505,0,equal allocation,45.21917808219178
16506,0,equal allocation,45.221917808219175
16507,0,equal allocation,45.224657534246575
16508,0,equal allocation,45.227397260273975
16509,0,equal allocation,45.23013698630137
16510,0,equal allocation,45.23287671232877
16511,0,equal allocation,45.23561643835617
16512,0,equal allocation,45.23835616438356
16513,0,equal allocation,45.24109589041096
16514,0,equal allocation,45.24383561643835
16515,0,equal allocation,45.24657534246575
16516,0,equal allocation,45.249315068493154
16517,0,equal allocation,45.25205479452055
16518,0,equal allocation,45.25479452054795
16519,0,equal allocation,45.25753424657534
16520,0,equal allocation,45.26027397260274
16521,0,equal allocation,45.26301369863014
16522,0,equal allocation,45.26575342465753
16523,0,equal allocation,45.26849315068493
16524,0,equal allocation,45.271232876712325
16525,0,equal allocation,45.273972602739725
16526,0,equal allocation,45.276712328767125
16527,0,equal allocation,45.27945205479452
16528,0,equal allocation,45.28219178082192
16529,0,equal allocation,45.28493150684932
16530,0,equal allocation,45.28767123287671
16531,0,equal allocation,45.29041095890411
16532,0,equal allocation,45.293150684931504
16533,0,equal allocation,45.295890410958904
16534,0,equal allocation,45.298630136986304
16535,0,equal allocation,45.3013698630137
16536,0,equal allocation,45.3041095890411
16537,0,equal allocation,45.30684931506849
16538,0,equal allocation,45.30958904109589
16539,0,equal allocation,45.31232876712329
16540,0,equal allocation,45.31506849315068
16541,0,equal allocation,45.31780821917808
16542,0,equal allocation,45.320547945205476
16543,0,equal allocation,45.323287671232876
16544,0,equal allocation,45.326027397260276
16545,0,equal allocation,45.32876712328767
16546,0,equal allocation,45.33150684931507
16547,0,equal allocation,45.33424657534247
16548,0,equal allocation,45.33698630136986
16549,0,equal allocation,45.33972602739726
16550,0,equal allocation,45.342465753424655
16551,0,equal allocation,45.345205479452055
16552,0,equal allocation,45.347945205479455
16553,0,equal allocation,45.35068493150685
16554,0,equal allocation,45.35342465753425
16555,0,equal allocation,45.35616438356164
16556,0,equal allocation,45.35890410958904
16557,0,equal allocation,45.36164383561644
16558,0,equal allocation,45.364383561643834
16559,0,equal allocation,45.367123287671234
16560,0,equal allocation,45.36986301369863
16561,0,equal allocation,45.37260273972603
16562,0,equal allocation,45.37534246575343
16563,0,equal allocation,45.37808219178082
16564,0,equal allocation,45.38082191780822
16565,0,equal allocation,45.38356164383562
16566,0,equal allocation,45.38630136986301
16567,0,equal allocation,45.38904109589041
16568,0,equal allocation,45.391780821917806
16569,0,equal allocation,45.394520547945206
16570,0,equal allocation,45.397260273972606
16571,0,equal allocation,45.4
16572,0,equal allocation,45.4027397260274
16573,0,equal allocation,45.40547945205479
16574,0,equal allocation,45.40821917808219
16575,0,equal allocation,45.41095890410959
16576,0,equal allocation,45.413698630136984
16577,0,equal allocation,45.416438356164385
16578,0,equal allocation,45.41917808219178
16579,0,equal allocation,45.42191780821918
16580,0,equal allocation,45.42465753424658
16581,0,equal allocation,45.42739726027397
16582,0,equal allocation,45.43013698630137
16583,0,equal allocation,45.43287671232877
16584,0,equal allocation,45.43561643835616
16585,0,equal allocation,45.43835616438356
16586,0,equal allocation,45.441095890410956
16587,0,equal allocation,45.443835616438356
16588,0,equal allocation,45.446575342465756
16589,0,equal allocation,45.44931506849315
16590,0,equal allocation,45.45205479452055
16591,0,equal allocation,45.45479452054794
16592,0,equal allocation,45.45753424657534
16593,0,equal allocation,45.46027397260274
16594,0,equal allocation,45.463013698630135
16595,0,equal allocation,45.465753424657535
16596,0,equal allocation,45.46849315068493
16597,0,equal allocation,45.47123287671233
16598,0,equal allocation,45.47397260273973
16599,0,equal allocation,45.47671232876712
16600,0,equal allocation,45.47945205479452
16601,0,equal allocation,45.48219178082192
16602,0,equal allocation,45.484931506849314
16603,0,equal allocation,45.487671232876714
16604,0,equal allocation,45.49041095890411
16605,0,equal allocation,45.49315068493151
16606,0,equal allocation,45.49589041095891
16607,0,equal allocation,45.4986301369863
16608,0,equal allocation,45.5013698630137
16609,0,equal allocation,45.50410958904109
16610,0,equal allocation,45.50684931506849
16611,0,equal allocation,45.50958904109589
16612,0,equal allocation,45.512328767123286
16613,0,equal allocation,45.515068493150686
16614,0,equal allocation,45.51780821917808
16615,0,equal allocation,45.52054794520548
16616,0,equal allocation,45.52328767123288
16617,0,equal allocation,45.52602739726027
16618,0,equal allocation,45.52876712328767
16619,0,equal allocation,45.53150684931507
16620,0,equal allocation,45.534246575342465
16621,0,equal allocation,45.536986301369865
16622,0,equal allocation,45.53972602739726
16623,0,equal allocation,45.54246575342466
16624,0,equal allocation,45.54520547945206
16625,0,equal allocation,45.54794520547945
16626,0,equal allocation,45.55068493150685
16627,0,equal allocation,45.553424657534244
16628,0,equal allocation,45.556164383561644
16629,0,equal allocation,45.558904109589044
16630,0,equal allocation,45.56164383561644
16631,0,equal allocation,45.56438356164384
16632,0,equal allocation,45.56712328767123
16633,0,equal allocation,45.56986301369863
16634,0,equal allocation,45.57260273972603
16635,0,equal allocation,45.57534246575342
16636,0,equal allocation,45.57808219178082
16637,0,equal allocation,45.58082191780822
16638,0,equal allocation,45.583561643835615
16639,0,equal allocation,45.586301369863016
16640,0,equal allocation,45.58904109589041
16641,0,equal allocation,45.59178082191781
16642,0,equal allocation,45.59452054794521
16643,0,equal allocation,45.5972602739726
16644,0,equal allocation,45.6
16645,0,equal allocation,45.602739726027394
16646,0,equal allocation,45.605479452054794
16647,0,equal allocation,45.608219178082194
16648,0,equal allocation,45.61095890410959
16649,0,equal allocation,45.61369863013699
16650,0,equal allocation,45.61643835616438
16651,0,equal allocation,45.61917808219178
16652,0,equal allocation,45.62191780821918
16653,0,equal allocation,45.62465753424657
16654,0,equal allocation,45.62739726027397
16655,0,equal allocation,45.63013698630137
16656,0,equal allocation,45.632876712328766
16657,0,equal allocation,45.635616438356166
16658,0,equal allocation,45.63835616438356
16659,0,equal allocation,45.64109589041096
16660,0,equal allocation,45.64383561643836
16661,0,equal allocation,45.64657534246575
16662,0,equal allocation,45.64931506849315
16663,0,equal allocation,45.652054794520545
16664,0,equal allocation,45.654794520547945
16665,0,equal allocation,45.657534246575345
16666,0,equal allocation,45.66027397260274
16667,0,equal allocation,45.66301369863014
16668,0,equal allocation,45.66575342465753
16669,0,equal allocation,45.66849315068493
16670,0,equal allocation,45.67123287671233
16671,0,equal allocation,45.673972602739724
16672,0,equal allocation,45.676712328767124
16673,0,equal allocation,45.679452054794524
16674,0,equal allocation,45.68219178082192
16675,0,equal allocation,45.68493150684932
16676,0,equal allocation,45.68767123287671
16677,0,equal allocation,45.69041095890411
16678,0,equal allocation,45.69315068493151
16679,0,equal allocation,45.6958904109589
16680,0,equal allocation,45.6986301369863
16681,0,equal allocation,45.701369863013696
16682,0,equal allocation,45.704109589041096
16683,0,equal allocation,45.706849315068496
16684,0,equal allocation,45.70958904109589
16685,0,equal allocation,45.71232876712329
16686,0,equal allocation,45.71506849315068
16687,0,equal allocation,45.71780821917808
16688,0,equal allocation,45.72054794520548
16689,0,equal allocation,45.723287671232875
16690,0,equal allocation,45.726027397260275
16691,0,equal allocation,45.728767123287675
16692,0,equal allocation,45.73150684931507
16693,0,equal allocation,45.73424657534247
16694,0,equal allocation,45.73698630136986
16695,0,equal allocation,45.73972602739726
16696,0,equal allocation,45.74246575342466
16697,0,equal allocation,45.74520547945205
16698,0,equal allocation,45.74794520547945
16699,0,equal allocation,45.75068493150685
16700,0,equal allocation,45.75342465753425
16701,0,equal allocation,45.75616438356165
16702,0,equal allocation,45.75890410958904
16703,0,equal allocation,45.76164383561644
16704,0,equal allocation,45.76438356164383
16705,0,equal allocation,45.76712328767123
16706,0,equal allocation,45.76986301369863
16707,0,equal allocation,45.772602739726025
16708,0,equal allocation,45.775342465753425
16709,0,equal allocation,45.778082191780825
16710,0,equal allocation,45.78082191780822
16711,0,equal allocation,45.78356164383562
16712,0,equal allocation,45.78630136986301
16713,0,equal allocation,45.78904109589041
16714,0,equal allocation,45.79178082191781
16715,0,equal allocation,45.794520547945204
16716,0,equal allocation,45.797260273972604
16717,0,equal allocation,45.8
16718,0,equal allocation,45.8027397260274
16719,0,equal allocation,45.8054794520548
16720,0,equal allocation,45.80821917808219
16721,0,equal allocation,45.81095890410959
16722,0,equal allocation,45.81369863013698
16723,0,equal allocation,45.81643835616438
16724,0,equal allocation,45.81917808219178
16725,0,equal allocation,45.821917808219176
16726,0,equal allocation,45.824657534246576
16727,0,equal allocation,45.827397260273976
16728,0,equal allocation,45.83013698630137
16729,0,equal allocation,45.83287671232877
16730,0,equal allocation,45.83561643835616
16731,0,equal allocation,45.83835616438356
16732,0,equal allocation,45.84109589041096
16733,0,equal allocation,45.843835616438355
16734,0,equal allocation,45.846575342465755
16735,0,equal allocation,45.84931506849315
16736,0,equal allocation,45.85205479452055
16737,0,equal allocation,45.85479452054795
16738,0,equal allocation,45.85753424657534
16739,0,equal allocation,45.86027397260274
