step,E_a,E_b,E_c,prevA,prevB,prevC,run
45553,0,0,1,3.258454979767456e-7,4.4520360728567245e-14,0.999999999999998,det
45554,0,0,1,3.2576066301036313e-7,4.449148592111296e-14,1.0000000000000007,det
45555,0,0,1,3.256758501310402e-7,4.4462629841146783e-14,1.0000000000000004,det
45556,0,0,1,3.2559105933302775e-7,4.4433792476522706e-14,1.0000000000000013,det
45557,0,0,1,3.2550629061057554e-7,4.4404973815102237e-14,0.9999999999999989,det
45558,0,0,1,3.2542154395793756e-7,4.4376173844755124e-14,0.9999999999999982,det
45559,0,0,1,3.253368193693681e-7,4.434739255335887e-14,1.0000000000000004,det
45560,0,0,1,3.2525211683912105e-7,4.43186299287985e-14,0.9999999999999993,det
45561,0,0,1,3.2516743636145475e-7,4.4289885958967376e-14,0.9999999999999998,det
45562,0,0,1,3.25082777930627e-7,4.4261160631766335e-14,0.9999999999999988,det
45563,0,0,1,3.2499814154089903e-7,4.4232453935104444e-14,1.0000000000000002,det
45564,0,0,1,3.249135271865306e-7,4.4203765856898146e-14,0.9999999999999988,det
45565,0,0,1,3.2482893486178654e-7,4.41750963850722e-14,1,det
45566,0,0,1,3.2474436456092955e-7,4.4146445507558745e-14,0.9999999999999986,det
45567,0,0,1,3.246598162782276e-7,4.4117813212298185e-14,0.9999999999999997,det
45568,0,0,1,3.2457529000794747e-7,4.408919948723849e-14,1.0000000000000022,det
45569,0,0,1,3.24490785744357e-7,4.406060432033529e-14,1.0000000000000018,det
45570,0,0,1,3.2440630348172703e-7,4.403202769955227e-14,1,det
45571,0,0,1,3.243218432143305e-7,4.400346961286102e-14,0.9999999999999991,det
45572,0,0,1,3.24237404936441e-7,4.397493004824078e-14,1,det
45573,0,0,1,3.2415298864233244e-7,4.3946408993678455e-14,0.9999999999999993,det
45574,0,0,1,3.240685943262826e-7,4.391790643716907e-14,1.000000000000001,det
45575,0,0,1,3.2398422198256815e-7,4.3889422366715055e-14,1.0000000000000013,det
45576,0,0,1,3.2389987160546894e-7,4.3860956770326884e-14,1.0000000000000018,det
45577,0,0,1,3.2381554318926504e-7,4.383250963602259e-14,0.9999999999999993,det
45578,0,0,1,3.2373123672824106e-7,4.380408095182844e-14,1.0000000000000007,det
45579,0,0,1,3.236469522166796e-7,4.377567070577796e-14,1.0000000000000022,det
45580,0,0,1,3.2356268964886465e-7,4.3747278885912444e-14,0.9999999999999993,det
45581,0,0,1,3.234784490190858e-7,4.371890548028149e-14,1.0000000000000004,det
45582,0,0,1,3.2339423032162956e-7,4.3690550476941816e-14,1.0000000000000004,det
45583,0,0,1,3.2331003355078594e-7,4.3662213863958166e-14,0.9999999999999986,det
45584,0,0,1,3.23225858700847e-7,4.363389562940315e-14,0.999999999999998,det
45585,0,0,1,3.2314170576610664e-7,4.3605595761357056e-14,1.000000000000002,det
45586,0,0,1,3.2305757474085633e-7,4.3577314247907466e-14,1.0000000000000013,det
45587,0,0,1,3.229734656193933e-7,4.354905107715023e-14,1.0000000000000004,det
45588,0,0,1,3.228893783960152e-7,4.352080623718878e-14,1.000000000000001,det
45589,0,0,1,3.228053130650204e-7,4.349257971613417e-14,1.0000000000000016,det
45590,0,0,1,3.227212696207087e-7,4.346437150210513e-14,1.0000000000000004,det
45591,0,0,1,3.226372480573819e-7,4.343618158322817e-14,0.999999999999998,det
45592,0,0,1,3.2255324836934524e-7,4.340800994763784e-14,1.000000000000001,det
45593,0,0,1,3.224692705509006e-7,4.337985658347559e-14,1,det
45594,0,0,1,3.223853145963557e-7,4.335172147889129e-14,1,det
45595,0,0,1,3.223013805000178e-7,4.3323604622042156e-14,1.0000000000000002,det
45596,0,0,1,3.222174682561962e-7,4.3295506001093144e-14,1,det
45597,0,0,1,3.2213357785920173e-7,4.326742560421698e-14,1.0000000000000013,det
45598,0,0,1,3.220497093033454e-7,4.3239363419593786e-14,0.9999999999999994,det
45599,0,0,1,3.2196586258294204e-7,4.321131943541174e-14,0.9999999999999989,det
45600,0,0,1,3.2188203769230623e-7,4.318329363986639e-14,0.9999999999999986,det
45601,0,0,1,3.217982346257551e-7,4.315528602116113e-14,0.9999999999999994,det
45602,0,0,1,3.2171445337760654e-7,4.3127296567506885e-14,1.0000000000000018,det
45603,0,0,1,3.216306939421788e-7,4.309932526712208e-14,1.0000000000000009,det
45604,0,0,1,3.2154695631379377e-7,4.3071372108233085e-14,1,det
45605,0,0,1,3.214632404867743e-7,4.304343707907381e-14,1.0000000000000007,det
45606,0,0,1,3.2137954645544393e-7,4.30155201678857e-14,1.0000000000000013,det
45607,0,0,1,3.212958742141276e-7,4.2987621362917846e-14,1,det
45608,0,0,1,3.212122237571527e-7,4.295974065242704e-14,0.9999999999999989,det
45609,0,0,1,3.2112859507884855e-7,4.2931878024677774e-14,1.0000000000000007,det
45610,0,0,1,3.2104498817354314e-7,4.290403346794179e-14,0.9999999999999994,det
45611,0,0,1,3.209614030355693e-7,4.2876206970498865e-14,0.9999999999999994,det
45612,0,0,1,3.2087783965925913e-7,4.284839852063611e-14,0.9999999999999994,det
45613,0,0,1,3.2079429803894703e-7,4.28206081066483e-14,0.9999999999999994,det
45614,0,0,1,3.2071077816896924e-7,4.27928357168379e-14,1.0000000000000004,det
45615,0,0,1,3.2062728004366207e-7,4.2765081339514727e-14,1.0000000000000004,det
45616,0,0,1,3.2054380365736423e-7,4.273734496299633e-14,0.9999999999999984,det
45617,0,0,1,3.204603490044173e-7,4.2709626575608035e-14,0.9999999999999994,det
45618,0,0,1,3.203769160791616e-7,4.2681926165682324e-14,0.9999999999999989,det
45619,0,0,1,3.20293504875941e-7,4.2654243721559597e-14,0.9999999999999998,det
45620,0,0,1,3.2021011538909933e-7,4.2626579231587544e-14,0.9999999999999994,det
45621,0,0,1,3.2012674761298356e-7,4.2598932684121665e-14,1,det
45622,0,0,1,3.2004340154194026e-7,4.2571304067524784e-14,0.9999999999999993,det
45623,0,0,1,3.1996007717032036e-7,4.254369337016762e-14,1.0000000000000027,det
45624,0,0,1,3.198767744924706e-7,4.25161005804277e-14,0.9999999999999986,det
45625,0,0,1,3.1979349350274666e-7,4.248852568669107e-14,0.9999999999999991,det
45626,0,0,1,3.1971023419550097e-7,4.246096867735072e-14,1.0000000000000007,det
45627,0,0,1,3.1962699656508815e-7,4.24334295408072e-14,1.0000000000000022,det
45628,0,0,1,3.195437806058631e-7,4.240590826546846e-14,0.9999999999999997,det
45629,0,0,1,3.1946058631218536e-7,4.2378404839750425e-14,0.9999999999999984,det
45630,0,0,1,3.1937741367841445e-7,4.235091925207625e-14,0.9999999999999986,det
45631,0,0,1,3.19294262698911e-7,4.2323451490876644e-14,0.9999999999999998,det
45632,0,0,1,3.1921113336803687e-7,4.2296001544589717e-14,1.0000000000000013,det
45633,0,0,1,3.1912802568015534e-7,4.226856940166109e-14,1.0000000000000004,det
45634,0,0,1,3.190449396296319e-7,4.224115505054403e-14,1.0000000000000007,det
45635,0,0,1,3.189618752108338e-7,4.221375847969922e-14,1.0000000000000016,det
45636,0,0,1,3.188788324181278e-7,4.2186379677594684e-14,0.9999999999999998,det
45637,0,0,1,3.1879581124588516e-7,4.2159018632706274e-14,1.0000000000000004,det
45638,0,0,1,3.187128116884757e-7,4.2131675333516905e-14,1.0000000000000002,det
45639,0,0,1,3.186298337402727e-7,4.210434976851729e-14,1.0000000000000009,det
45640,0,0,1,3.1854687739564983e-7,4.2077041926205405e-14,1.0000000000000013,det
45641,0,0,1,3.18463942648982e-7,4.204975179508669e-14,1.0000000000000004,det
45642,0,0,1,3.1838102949464696e-7,4.2022479363674213e-14,1.000000000000001,det
45643,0,0,1,3.182981379270227e-7,4.199522462048834e-14,1.0000000000000016,det
45644,0,0,1,3.1821526794048915e-7,4.1967987554056904e-14,1.0000000000000022,det
45645,0,0,1,3.1813241952942793e-7,4.194076815291528e-14,1.000000000000004,det
45646,0,0,1,3.1804959268821953e-7,4.191356640560587e-14,0.9999999999999998,det
45647,0,0,1,3.1796678741125183e-7,4.188638230067933e-14,1.0000000000000013,det
45648,0,0,1,3.178840036929087e-7,4.1859215826693e-14,1.000000000000003,det
45649,0,0,1,3.178012415275764e-7,4.183206697221177e-14,1.000000000000002,det
45650,0,0,1,3.177185009096439e-7,4.1804935725808115e-14,0.9999999999999991,det
45651,0,0,1,3.176357818335032e-7,4.1777822076062114e-14,1.0000000000000002,det
45652,0,0,1,3.1755308429354403e-7,4.1750726011560764e-14,1.0000000000000002,det
45653,0,0,1,3.1747040828416017e-7,4.172364752089885e-14,1.0000000000000013,det
45654,0,0,1,3.173877537997457e-7,4.169658659267833e-14,1.0000000000000027,det
45655,0,0,1,3.1730512083469555e-7,4.166954321550851e-14,1.0000000000000009,det
45656,0,0,1,3.17222509383408e-7,4.164251737800636e-14,0.9999999999999991,det
45657,0,0,1,3.171399194402833e-7,4.1615509068796236e-14,1.0000000000000016,det
45658,0,0,1,3.170573509997189e-7,4.1588518276509377e-14,0.9999999999999997,det
45659,0,0,1,3.1697480405611987e-7,4.156154498978515e-14,1.000000000000003,det
45660,0,0,1,3.168922786038853e-7,4.153458919726933e-14,0.9999999999999997,det
45661,0,0,1,3.1680977463742286e-7,4.150765088761604e-14,0.9999999999999989,det
45662,0,0,1,3.1672729215113834e-7,4.1480730049486265e-14,0.9999999999999998,det
45663,0,0,1,3.1664483113943937e-7,4.145382667154839e-14,1.0000000000000018,det
45664,0,0,1,3.165623915967334e-7,4.1426940742478e-14,1.000000000000001,det
45665,0,0,1,3.164799735174316e-7,4.140007225095825e-14,0.9999999999999986,det
45666,0,0,1,3.163975768959476e-7,4.1373221185679794e-14,1.0000000000000004,det
45667,0,0,1,3.163152017266925e-7,4.1346387535340135e-14,0.9999999999999991,det
45668,0,0,1,3.162328480040826e-7,4.131957128864453e-14,0.9999999999999993,det
45669,0,0,1,3.1615051572253456e-7,4.129277243430545e-14,1.0000000000000022,det
45670,0,0,1,3.16068204876463e-7,4.126599096104225e-14,0.9999999999999982,det
45671,0,0,1,3.159859154602908e-7,4.1239226857582457e-14,0.9999999999999986,det
45672,0,0,1,3.159036474684376e-7,4.121248011266033e-14,0.9999999999999998,det
45673,0,0,1,3.158214008953247e-7,4.118575071501742e-14,1.0000000000000002,det
45674,0,0,1,3.157391757353761e-7,4.1159038653402786e-14,1,det
45675,0,0,1,3.1565697198301634e-7,4.113234391657263e-14,0.9999999999999984,det
45676,0,0,1,3.155747896326737e-7,4.110566649329076e-14,1.000000000000001,det
45677,0,0,1,3.1549262867877343e-7,4.107900637232771e-14,0.9999999999999993,det
45678,0,0,1,3.1541048911574755e-7,4.1052363542461934e-14,1.0000000000000022,det
45679,0,0,1,3.153283709380247e-7,4.102573799247859e-14,1.0000000000000016,det
45680,0,0,1,3.152462741400379e-7,4.099912971117047e-14,1.000000000000001,det
45681,0,0,1,3.1516419871622057e-7,4.09725386873375e-14,0.9999999999999993,det
45682,0,0,1,3.150821446610092e-7,4.094596490978705e-14,1.0000000000000004,det
45683,0,0,1,3.150001119688385e-7,4.09194083673334e-14,0.9999999999999984,det
45684,0,0,1,3.14918100634148e-7,4.0892869048798454e-14,0.9999999999999979,det
45685,0,0,1,3.148361106513781e-7,4.0866346943011314e-14,1.0000000000000013,det
45686,0,0,1,3.147541420149666e-7,4.083984203880782e-14,0.9999999999999989,det
45687,0,0,1,3.1467219471935863e-7,4.081335432503179e-14,0.9999999999999997,det
45688,0,0,1,3.145902687589971e-7,4.078688379053383e-14,1.0000000000000004,det
45689,0,0,1,3.145083641283273e-7,4.076043042417187e-14,1.0000000000000009,det
45690,0,0,1,3.144264808217952e-7,4.073399421481098e-14,0.9999999999999986,det
45691,0,0,1,3.1434461883385154e-7,4.070757515132388e-14,1.000000000000002,det
45692,0,0,1,3.142627781589433e-7,4.068117322258984e-14,1.0000000000000024,det
45693,0,0,1,3.141809587915216e-7,4.065478841749568e-14,1,det
45694,0,0,1,3.140991607260412e-7,4.0628420724935726e-14,1.0000000000000013,det
45695,0,0,1,3.1401738395695293e-7,4.0602070133810794e-14,0.9999999999999971,det
45696,0,0,1,3.1393562847871686e-7,4.057573663302989e-14,1.0000000000000018,det
45697,0,0,1,3.1385389428578453e-7,4.054942021150802e-14,0.9999999999999993,det
45698,0,0,1,3.137721813726187e-7,4.052312085816851e-14,1.0000000000000022,det
45699,0,0,1,3.136904897336753e-7,4.049683856194088e-14,0.9999999999999993,det
45700,0,0,1,3.1360881936341813e-7,4.047057331176267e-14,0.9999999999999993,det
45701,0,0,1,3.1352717025630913e-7,4.044432509657812e-14,0.9999999999999993,det
45702,0,0,1,3.1344554240681237e-7,4.041809390533874e-14,0.9999999999999994,det
45703,0,0,1,3.133639358093931e-7,4.0391879727003224e-14,0.9999999999999991,det
45704,0,0,1,3.132823504585186e-7,4.0365682550537415e-14,0.9999999999999988,det
45705,0,0,1,3.1320078634865757e-7,4.03395023649144e-14,1,det
45706,0,0,1,3.131192434742784e-7,4.031333915911413e-14,0.9999999999999986,det
45707,0,0,1,3.130377218298539e-7,4.0287192922124104e-14,0.999999999999998,det
45708,0,0,1,3.129562214098572e-7,4.026106364293882e-14,1.0000000000000009,det
45709,0,0,1,3.128747422087605e-7,4.0234951310559646e-14,1.0000000000000004,det
45710,0,0,1,3.1279328422104043e-7,4.0208855913995397e-14,1,det
45711,0,0,1,3.1271184744117407e-7,4.018277744226193e-14,0.9999999999999994,det
45712,0,0,1,3.1263043186363965e-7,4.0156715884382224e-14,0.9999999999999993,det
45713,0,0,1,3.1254903748291734e-7,4.0130671229386363e-14,0.9999999999999984,det
45714,0,0,1,3.124676642934893e-7,4.010464346631166e-14,1.0000000000000007,det
45715,0,0,1,3.123863122898365e-7,4.007863258420221e-14,1.0000000000000002,det
45716,0,0,1,3.123049814664444e-7,4.005263857210961e-14,1.0000000000000009,det
45717,0,0,1,3.1222367181779835e-7,4.002666141909232e-14,1.0000000000000018,det
45718,0,0,1,3.121423833383845e-7,4.000070111421585e-14,0.9999999999999994,det
45719,0,0,1,3.1206111602269326e-7,3.997475764655313e-14,1.0000000000000002,det
45720,0,0,1,3.1197986986521305e-7,3.9948831005183787e-14,0.9999999999999993,det
45721,0,0,1,3.118986448604362e-7,3.992292117919483e-14,0.9999999999999994,det
45722,0,0,1,3.1181744100285527e-7,3.989702815768015e-14,0.9999999999999998,det
45723,0,0,1,3.117362582869643e-7,3.987115192974077e-14,1.0000000000000004,det
45724,0,0,1,3.1165509670725877e-7,3.9845292484484754e-14,0.9999999999999994,det
45725,0,0,1,3.115739562582365e-7,3.981944981102736e-14,1,det
45726,0,0,1,3.114928369343952e-7,3.9793623898490714e-14,0.9999999999999988,det
45727,0,0,1,3.114117387302362e-7,3.9767814736004264e-14,1.0000000000000004,det
45728,0,0,1,3.113306616402592e-7,3.974202231270411e-14,0.9999999999999994,det
45729,0,0,1,3.1124960565896843e-7,3.9716246617733796e-14,0.9999999999999997,det
45730,0,0,1,3.111685707808685e-7,3.96904876402438e-14,1.0000000000000029,det
45731,0,0,1,3.110875570004621e-7,3.966474536939117e-14,0.9999999999999984,det
45732,0,0,1,3.1100656431226034e-7,3.963901979434093e-14,1.0000000000000002,det
45733,0,0,1,3.1092559271076964e-7,3.9613310904264274e-14,1.0000000000000004,det
45734,0,0,1,3.1084464219049993e-7,3.958761868833976e-14,0.9999999999999989,det
45735,0,0,1,3.1076371274596395e-7,3.956194313575311e-14,1.0000000000000004,det
45736,0,0,1,3.1068280437167327e-7,3.953628423569673e-14,1.0000000000000004,det
45737,0,0,1,3.106019170621428e-7,3.9510641977370236e-14,1.0000000000000004,det
45738,0,0,1,3.105210508118889e-7,3.948501634998034e-14,1.000000000000003,det
45739,0,0,1,3.1044020561542573e-7,3.945940734274024e-14,0.9999999999999989,det
45740,0,0,1,3.1035938146727595e-7,3.9433814944870995e-14,1,det
45741,0,0,1,3.1027857836195716e-7,3.940823914559993e-14,1,det
45742,0,0,1,3.1019779629399144e-7,3.938267993416163e-14,0.9999999999999998,det
45743,0,0,1,3.101170352579015e-7,3.9357137299797645e-14,0.9999999999999997,det
45744,0,0,1,3.1003629524821157e-7,3.9331611231756493e-14,0.9999999999999997,det
45745,0,0,1,3.09955576259448e-7,3.9306101719293736e-14,1.0000000000000004,det
45746,0,0,1,3.09874878286136e-7,3.928060875167159e-14,0.9999999999999973,det
45747,0,0,1,3.097942013228073e-7,3.9255132318159866e-14,1,det
45748,0,0,1,3.0971354536398926e-07,3.922967240803464e-14,0.9999999999999994,det
45749,0,0,1,3.0963291040421367e-7,3.9204229010579277e-14,0.9999999999999977,det
45750,0,0,1,3.0955229643801464e-7,3.917880211508425e-14,0.9999999999999984,det
45751,0,0,1,3.094717034599249e-7,3.9153391710846567e-14,0.9999999999999967,det
45752,0,0,1,3.09391131464482e-7,3.9127997787170686e-14,0.9999999999999991,det
45753,0,0,1,3.0931058044622156e-7,3.9102620333367494e-14,1,det
45754,0,0,1,3.0923005039968234e-7,3.9077259338755096e-14,1.000000000000001,det
45755,0,0,1,3.091495413194031e-7,3.905191479265829e-14,0.9999999999999977,det
45756,0,0,1,3.090690531999273e-7,3.902658668440925e-14,0.999999999999997,det
45757,0,0,1,3.08988586035797e-7,3.9001275003346703e-14,0.9999999999999964,det
45758,0,0,1,3.089081398215577e-7,3.897597973881654e-14,1.0000000000000002,det
45759,0,0,1,3.0882771455175177e-7,3.8950700880170994e-14,0.999999999999998,det
45760,0,0,1,3.087473102209296e-7,3.8925438416770027e-14,1,det
45761,0,0,1,3.086669268236377e-7,3.8900192337979844e-14,1.0000000000000007,det
45762,0,0,1,3.0858656435442645e-7,3.8874962633173866e-14,1.0000000000000013,det
45763,0,0,1,3.0850622280784725e-7,3.884974929173231e-14,1.0000000000000022,det
45764,0,0,1,3.0842590217845176e-7,3.8824552303042204e-14,1,det
45765,0,0,1,3.0834560246079647e-7,3.879937165649782e-14,1.0000000000000022,det
45766,0,0,1,3.0826532364943527e-7,3.877420734149985e-14,1.0000000000000027,det
45767,0,0,1,3.08185065738925e-7,3.8749059347456024e-14,1.0000000000000018,det
45768,0,0,1,3.08104828723824e-7,3.8723927663780986e-14,0.9999999999999993,det
45769,0,0,1,3.0802461259869356e-7,3.86988122798964e-14,0.9999999999999998,det
45770,0,0,1,3.07944417358094e-7,3.867371318523052e-14,1.0000000000000004,det
45771,0,0,1,3.0786424299658745e-7,3.864863036921848e-14,0.9999999999999994,det
45772,0,0,1,3.0778408950873845e-7,3.862356382130244e-14,0.9999999999999986,det
45773,0,0,1,3.0770395688911337e-7,3.859851353093138e-14,1.0000000000000004,det
45774,0,0,1,3.076238451322777e-7,3.857347948756092e-14,1.0000000000000009,det
45775,0,0,1,3.0754375423279946e-7,3.85484616806536e-14,0.9999999999999984,det
45776,0,0,1,3.0746368418525013e-7,3.852346009967907e-14,0.9999999999999988,det
45777,0,0,1,3.073836349842006e-7,3.8498474734113577e-14,1.0000000000000022,det
45778,0,0,1,3.07303606624222e-7,3.8473505573439986e-14,1.0000000000000022,det
45779,0,0,1,3.072235990998884e-7,3.844855260714826e-14,1.000000000000001,det
45780,0,0,1,3.0714361240577585e-7,3.84236158247352e-14,0.9999999999999998,det
45781,0,0,1,3.070636465364607e-7,3.839869521570425e-14,0.9999999999999973,det
45782,0,0,1,3.0698370148652317e-7,3.837379076956606e-14,1.0000000000000004,det
45783,0,0,1,3.0690377725053945e-7,3.834890247583732e-14,0.9999999999999982,det
45784,0,0,1,3.068238738230937e-7,3.832403032404235e-14,0.9999999999999998,det
45785,0,0,1,3.0674399119876653e-7,3.8299174303711684e-14,1,det
45786,0,0,1,3.0666412937214124e-7,3.8274334404382804e-14,0.9999999999999977,det
45787,0,0,1,3.0658428833780645e-7,3.8249510615600394e-14,1.000000000000002,det
45788,0,0,1,3.065044680903438e-7,3.822470292691494e-14,0.9999999999999977,det
45789,0,0,1,3.064246686243465e-7,3.8199911327885006e-14,1.0000000000000022,det
45790,0,0,1,3.0634488993439987e-7,3.8175135808074654e-14,1.000000000000001,det
45791,0,0,1,3.062651320150965e-7,3.8150376357055544e-14,1,det
45792,0,0,1,3.0618539486102893e-7,3.8125632964405897e-14,1.0000000000000002,det
45793,0,0,1,3.061056784667908e-7,3.8100905619710584e-14,1.0000000000000002,det
45794,0,0,1,3.060259828269765e-7,3.8076194312561266e-14,0.9999999999999991,det
45795,0,0,1,3.059463079361835e-7,3.805149903255648e-14,0.9999999999999991,det
45796,0,0,1,3.058666537890097e-7,3.8026819769301416e-14,1.0000000000000004,det
45797,0,0,1,3.0578702038005376e-7,3.80021565124079e-14,1.0000000000000007,det
45798,0,0,1,3.0570740770391616e-7,3.797750925149459e-14,0.9999999999999993,det
45799,0,0,1,3.0562781575520047e-7,3.7952877976187077e-14,1.0000000000000009,det
45800,0,0,1,3.05548244528508e-7,3.7928262676117195e-14,0.9999999999999982,det
45801,0,0,1,3.0546869401844634e-7,3.7903663340924123e-14,0.9999999999999998,det
45802,0,0,1,3.053891642196202e-7,3.787907996025323e-14,0.9999999999999997,det
45803,0,0,1,3.0530965512663814e-7,3.78545125237569e-14,1.0000000000000013,det
45804,0,0,1,3.0523016673410753e-7,3.782996102109394e-14,0.9999999999999984,det
45805,0,0,1,3.051506990366417e-7,3.7805425441930363e-14,0.9999999999999998,det
45806,0,0,1,3.0507125202885074e-7,3.7780905775938365e-14,0.9999999999999997,det
45807,0,0,1,3.049918257053486e-7,3.775640201279712e-14,0.9999999999999997,det
45808,0,0,1,3.049124200607495e-7,3.773191414219237e-14,0.999999999999998,det
45809,0,0,1,3.0483303508967147e-7,3.7707442153816824e-14,1.000000000000001,det
45810,0,0,1,3.0475367078672986e-7,3.76829860373694e-14,1.000000000000001,det
45811,0,0,1,3.0467432714654444e-7,3.7658545782556036e-14,1.000000000000001,det
45812,0,0,1,3.0459500416373575e-7,3.7634121379089294e-14,1.000000000000001,det
45813,0,0,1,3.0451570183292514e-7,3.760971281668831e-14,0.9999999999999998,det
45814,0,0,1,3.044364201487361e-7,3.758532008507904e-14,0.9999999999999982,det
45815,0,0,1,3.043571591057942e-7,3.7560943173994084e-14,0.9999999999999998,det
45816,0,0,1,3.042779186987241e-7,3.753658207317252e-14,0.9999999999999998,det
45817,0,0,1,3.04198698922154e-7,3.75122367723603e-14,1.000000000000001,det
45818,0,0,1,3.041194997707111e-7,3.7487907261309693e-14,0.9999999999999982,det
45819,0,0,1,3.040403212390279e-7,3.746359352978019e-14,0.9999999999999994,det
45820,0,0,1,3.0396116332173404e-7,3.7439295567537304e-14,0.9999999999999982,det
45821,0,0,1,3.038820260134638e-7,3.741501336435363e-14,0.999999999999998,det
45822,0,0,1,3.0380290930885195e-7,3.739074691000828e-14,1.0000000000000009,det
45823,0,0,1,3.0372381320253165e-7,3.736649619428663e-14,0.999999999999998,det
45824,0,0,1,3.036447376891431e-7,3.734226120698136e-14,0.9999999999999993,det
45825,0,0,1,3.035656827633232e-7,3.731804193789121e-14,0.9999999999999993,det
45826,0,0,1,3.0348664841971223e-7,3.729383837682177e-14,0.9999999999999993,det
45827,0,0,1,3.0340763465295116e-7,3.7269650513585155e-14,0.9999999999999977,det
45828,0,0,1,3.0332864145768403e-7,3.724547833800031e-14,0.9999999999999988,det
45829,0,0,1,3.0324966882855374e-7,3.722132183989243e-14,0.9999999999999991,det
45830,0,0,1,3.031707167602066e-7,3.7197181009093614e-14,1.0000000000000004,det
45831,0,0,1,3.030917852472884e-7,3.717305583544226e-14,0.9999999999999991,det
45832,0,0,1,3.030128742844487e-7,3.714894630878369e-14,0.9999999999999991,det
45833,0,0,1,3.0293398386633717e-7,3.712485241896965e-14,1.0000000000000002,det
45834,0,0,1,3.028551139876041e-7,3.7100774155858373e-14,1.0000000000000004,det
45835,0,0,1,3.027762646429016e-7,3.7076711509314706e-14,0.9999999999999976,det
45836,0,0,1,3.026974358268856e-7,3.7052664469210374e-14,0.9999999999999986,det
45837,0,0,1,3.0261862753421033e-7,3.702863302542329e-14,1,det
45838,0,0,1,3.025398397595318e-7,3.7004617167838e-14,1,det
45839,0,0,1,3.0246107249750824e-7,3.698061688634569e-14,0.9999999999999988,det
45840,0,0,1,3.023823257428008e-7,3.695663217084428e-14,1.0000000000000013,det
45841,0,0,1,3.023035994900682e-7,3.693266301123781e-14,1.0000000000000013,det
45842,0,0,1,3.02224893733973e-7,3.690870939743715e-14,1,det
45843,0,0,1,3.021462084691798e-7,3.688477131935978e-14,1.0000000000000004,det
45844,0,0,1,3.020675436903524e-7,3.6860848766929454e-14,0.9999999999999976,det
45845,0,0,1,3.0198889939215973e-7,3.683694173007695e-14,1.0000000000000002,det
45846,0,0,1,3.019102755692661e-7,3.6813050198738816e-14,0.9999999999999973,det
45847,0,0,1,3.0183167221634415e-7,3.678917416285896e-14,1.0000000000000004,det
45848,0,0,1,3.01753089328062e-7,3.676531361238712e-14,1.0000000000000004,det
45849,0,0,1,3.016745268990919e-7,3.674146853727989e-14,0.9999999999999991,det
45850,0,0,1,3.0159598492410807e-7,3.671763892750042e-14,0.9999999999999989,det
45851,0,0,1,3.0151746339778454e-7,3.6693824773018185e-14,0.9999999999999982,det
45852,0,0,1,3.014389623147982e-7,3.6670026063809367e-14,0.9999999999999982,det
45853,0,0,1,3.01360481669827e-7,3.6646242789856595e-14,1.0000000000000009,det
45854,0,0,1,3.012820214575468e-7,3.662247494114857e-14,0.999999999999997,det
45855,0,0,1,3.012035816726422e-7,3.659872250768137e-14,0.9999999999999998,det
45856,0,0,1,3.01125162309791e-7,3.65749854794566e-14,0.9999999999999971,det
45857,0,0,1,3.0104676336367934e-7,3.655126384648316e-14,0.9999999999999988,det
45858,0,0,1,3.009683848289898e-7,3.652755759877586e-14,0.9999999999999989,det
45859,0,0,1,3.0089002670040787e-7,3.650386672635614e-14,0.9999999999999962,det
45860,0,0,1,3.0081168897262336e-7,3.6480191219252286e-14,0.9999999999999994,det
45861,0,0,1,3.007333716403218e-7,3.6456531067498356e-14,0.9999999999999982,det
45862,0,0,1,3.006550746981947e-7,3.6432886261135464e-14,0.9999999999999982,det
45863,0,0,1,3.005767981409342e-7,3.640925679021101e-14,1.0000000000000013,det
45864,0,0,1,3.0049854196323033e-7,3.638564264477852e-14,0.9999999999999989,det
45865,0,0,1,3.004203061597796e-7,3.6362043814898535e-14,0.9999999999999991,det
45866,0,0,1,3.0034209072527737e-7,3.6338460290637744e-14,1.0000000000000007,det
45867,0,0,1,3.00263895654419e-7,3.631489206206913e-14,0.9999999999999994,det
45868,0,0,1,3.001857209419041e-7,3.629133911927244e-14,0.9999999999999998,det
45869,0,0,1,3.001075665824311e-7,3.6267801452333535e-14,0.9999999999999973,det
45870,0,0,1,3.0002943257070314e-7,3.624427905134514e-14,0.9999999999999989,det
45871,0,0,1,2.999513189014204e-7,3.6220771906405884e-14,0.999999999999998,det
45872,0,0,1,2.99873225569288e-7,3.61972800076212e-14,0.9999999999999986,det
45873,0,0,1,2.997951525690102e-7,3.6173803345102724e-14,0.9999999999999976,det
45874,0,0,1,2.99717099895295e-7,3.615034190896874e-14,0.9999999999999991,det
45875,0,0,1,2.9963906754284833e-7,3.612689568934358e-14,0.9999999999999984,det
45876,0,0,1,2.9956105550638095e-07,3.610346467635835e-14,0.9999999999999988,det
45877,0,0,1,2.994830637806031e-7,3.608004886015034e-14,0.9999999999999991,det
45878,0,0,1,2.9940509236022674e-7,3.605664823086331e-14,0.9999999999999994,det
45879,0,0,1,2.993271412399641e-7,3.603326277864723e-14,0.9999999999999959,det
45880,0,0,1,2.9924921041453335e-7,3.600989249365903e-14,0.9999999999999993,det
45881,0,0,1,2.991712998786472e-7,3.598653736606123e-14,0.9999999999999984,det
45882,0,0,1,2.9909340962702545e-7,3.596319738602336e-14,1.0000000000000004,det
